Zeit t / s;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
54,999;9;55;3,1395;14,0226479787505
56;3;56;3,19471428571429;16,6458279396227
57;6;57;3,24992857142857;14,439932767673
57,999;4;58;3,30514285714286;19,0248540693562
59;7;59;3,36035714285714;13,3302584870423
60;5;60;3,41557142857143;11,0963972883068
60,999;6;61;3,47078571428571;11,108114388696
62;7;62;3,526;13,0197653057106
63;6;63;3,58121428571429;15,5407072731287
64,001;3;64;3,63642857142857;11,9892684058499
65,017;5;65;3,69164285714286;12,213524835481
66;10;66;3,74685714285714;16,6659629926736
67;2;67;3,80207142857143;17,0443493971313
68;4;68;3,85728571428571;7,9898808159466
69;7;69;3,9125;17,0015539420303
70,001;8;70;3,96771428571429;8,87517674082432
70,999;6;71;4,02292857142857;11,0284910036589
72;5;72;4,07814285714286;17,7507099174548
73;7;73;4,13335714285714;17,7732850862699
74;4;74;4,18857142857143;8,88792603023561
75;5;75;4,24378571428572;15,0225052150627
76;11;76;4,299;12,2096571284085
77;2;77;4,35421428571429;8,88423256388846
77,973;7;78;4,40942857142857;9,98912073761443
79,001;11;79;4,46464285714286;14,0310732147414
80,001;5;80;4,51985714285714;11,1035557582818
81;6;81;4,57507142857143;9,98182420721025
81,999;2;82;4,63028571428571;8,01748935127086
83;5;83;4,6855;6,65717205993763
84;8;84;4,74071428571429;8,87327980379404
85;8;85;4,79592857142857;7,7691203879588
86;11;86;4,85114285714286;11,017051089972
87,001;7;87;4,90635714285714;9,99073636722395
87,999;1;88;4,96157142857143;15,5429088087548
88,999;5;89;5,01678571428572;14,0200851740203
90;6;90;5,072;6,99969551324517
91;7;91;5,12721428571429;14,4143057327468
92,001;7;92;5,18242857142857;12,0108205482319
93;7;93;5,23764285714286;17,9996022087912
94;5;94;5,29285714285714;8,01193939208208
95;8;95;5,34807142857143;10,0011041218951
95,999;2;96;5,40328571428572;16,6597972769228
96,999;4;97;5,4585;13,2972416645133
98;5;98;5,51371428571429;18,0143628515015
99;6;99;5,56892857142857;7,76987840140302
100;6;100;5,62414285714286;13,0153750625614
101;7;101;5,67935714285714;11,9860015487912
102;12;102;5,73457142857143;14,0219134463339
103;6;103;5,78978571428571;8,87273066049716
104;1;104;5,845;8,01214882125767
105;3;105;5,90021428571429;9,99981000360993
106,001;5;106;5,95542857142857;11,0022114445003
106,999;8;107;6,01064285714286;16,6666148149761
108;6;108;6,06585714285714;11,1034275392539
108,999;5;109;6,12107142857143;10,0149944496901
110,001;4;110;6,17628571428572;14,4322091382528
111;2;111;6,2315;13,994059521733
112;10;112;6,28671428571429;10,0096493019271
113,001;5;113;6,34192857142857;8,87354258995415
113,999;4;114;6,39714285714286;8,01121008627372
115,029;6;115;6,45235714285714;12,987862842174
116;7;116;6,50757142857143;19,9632166642286
117;4;117;6,56278571428571;10,0092164865408
118;5;118;6,618;12,2188783225213
118,999;6;119;6,67321428571429;15,0097157890302
120;7;120;6,72842857142857;8,0026448741309
121;2;121;6,78364285714286;5,55212680879963
122,001;9;122;6,83885714285714;19,9710087522946
123;3;123;6,89407142857143;13,0102637971095
123,999;5;124;6,94928571428571;14,0193172171936
125,001;6;125;7,0045;11,1009907079157
126;4;126;7,05971428571429;12,2160042760457
127,001;10;127;7,11492857142857;15,5353682076457
128;6;128;7,17014285714286;15,011576928127
129,001;4;129;7,22535714285714;14,011828785861
129,999;8;130;7,28057142857143;14,0103690741518
131;1;131;7,33578571428571;7,97954523374781
132;10;132;7,391;12,0298279584229
133,001;6;133;7,44621428571429;11,0882569814438
134;9;134;7,50142857142857;9,00705252212482
135,001;4;135;7,55664285714286;16,6661796438615
136;9;136;7,61185714285714;13,3222359108196
137;8;137;7,66707142857143;11,1092669727936
138,001;5;138;7,72228571428572;9,00079296986065
139,001;1;139;7,7775;13,0185266652974
140;4;140;7,83271428571429;7,76958431946932
141,001;6;141;7,88792857142857;15,9844295671586
142;7;142;7,94314285714286;14,0008302492338
143,001;4;143;7,99835714285714;19,9824997707563
144;8;144;8,05357142857143;11,0114342733494
145;3;145;8,10878571428571;16,0202062861888
146;7;146;8,164;6,66372944281115
147,001;3;147;8,21921428571429;5,00232407976746
148,001;4;148;8,27442857142857;13,3198906037385
149,001;2;149;8,32964285714286;10,0160326634844
150;2;150;8,38485714285714;9,97228922430991
151;9;151;8,44007142857143;17,7749239149936
152;6;152;8,49528571428572;10,0129196702505
153;6;153;8,5505;14,4263329848449
154,001;3;154;8,60571428571428;10,0052707766451
155;5;155;8,66092857142857;9,01216822954353
156;6;156;8,71614285714286;17,7761917464475
157;0;157;8,77135714285714;12,2054790173391
158;3;158;8,82657142857143;6,66481458874595
159;2;159;8,88178571428572;18,0032729950305
160;1;160;8,937;7,774949423954
161;4;161;8,99221428571429;13,0085049605432
162;6;162;9,04742857142857;14,4442823474981
163,001;3;163;9,10264285714286;14,438013111715
164;5;164;9,15785714285714;14,0075332513826
165;9;165;9,21307142857143;8,88546107546067
166;4;166;9,26828571428572;12,0154350278368
167,001;6;167;9,3235;11,0936140165594
168,001;1;168;9,37871428571429;10,0008010641652
169,001;3;169;9,43392857142857;12,2066357047202
170;6;170;9,48914285714286;12,0071983153901
171;5;171;9,54435714285714;16,0243056668355
172,001;7;172;9,59957142857143;16,6528688396736
173;12;173;9,65478571428572;7,76397343301388
174;10;174;9,71;11,0145226481115
175,001;7;175;9,76521428571429;11,9960389079526
176;12;176;9,82042857142857;6,66530102054646
177;9;177;9,87564285714286;11,9995920138715
178;7;178;9,93085714285714;15,0202638379438
179;5;179;9,98607142857143;15,5276093093785
179,999;12;180;10,0412857142857;8,99681692617152
181;5;181;10,0965;6,01037992613243
181,999;5;182;10,1517142857143;9,98115447134095
183;4;183;10,2069285714286;11,9945143633764
184,001;7;184;10,2621428571429;11,2040949133511
184,999;2;185;10,3173571428571;9,01537120790949
185,999;1;186;10,3725714285714;17,7599724187628
187;3;187;10,4277857142857;10,0008540729378
188;5;188;10,483;12,0044404425197
189;8;189;10,5382142857143;8,00503917215887
190;9;190;10,5934285714286;18,8440254518492
191;5;191;10,6486428571429;24,027347927411
192;8;192;10,7038571428571;12,2147725681526
193;4;193;10,7590714285714;16,982803213466
194;7;194;10,8142857142857;8,01017532571626
195;4;195;10,8695;12,2052217045236
196;5;196;10,9247142857143;14,4283312047845
197;4;197;10,9799285714286;11,0260059376044
198,001;1;198;11,0351428571429;8,00614551729908
199;6;199;11,0903571428571;13,2955414952742
200;10;200;11,1455714285714;10,0088578391877
201,001;8;201;11,2007857142857;10,0166757618083
201,999;5;202;11,256;9,98724185337908
203;2;203;11,3112142857143;17,7688597844837
204;4;204;11,3664285714286;13,9863842549278
205,001;7;205;11,4216428571429;10,0053378477418
206,001;13;206;11,4768571428571;11,0084137306143
207;7;207;11,5320714285714;14,9752055521673
208,001;12;208;11,5872857142857;14,0155825246509
209;3;209;11,6425;11,0960316041611
210,001;5;210;11,6977142857143;17,7726928128896
211;9;211;11,7529285714286;15,0122995770435
212;8;212;11,8081428571429;6,66654889096959
213,001;4;213;11,8633571428571;17,0069677546891
214;5;214;11,9185714285714;13,997199160448
215;3;215;11,9737857142857;15,0195960669886
216,002;6;216;12,029;15,5346441983929
217;6;217;12,0842142857143;9,99789044511608
218;5;218;12,1394285714286;6,65828167061614
219;6;219;12,1946428571429;11,0119413491991
220;7;220;12,2498571428571;13,3284225500915
220,999;1;221;12,3050714285714;11,0823167893553
222,001;4;222;12,3602857142857;15,0302468687988
223;7;223;12,4155;11,0173026738493
224;3;224;12,4707142857143;14,4278748317488
225;3;225;12,5259285714286;8,88570977939004
226;6;226;12,5811428571429;14,0141781440283
227;5;227;12,6363571428571;12,2002847546462
228;4;228;12,6915714285714;11,0098163522597
229;4;229;12,7467857142857;5,54961746486815
230,001;4;230;12,802;4,43970382735768
231;4;231;12,8572142857143;16,0156248435974
231,999;2;232;12,9124285714286;10,0148881326981
233,001;6;233;12,9676428571429;12,2115113699162
234;7;234;13,0228571428571;11,1097557209132
235;7;235;13,0780714285714;9,99279852319762
236,001;9;236;13,1332857142857;8,00966045147052
237;8;237;13,1885;8,87846557030935
238;8;238;13,2437142857143;14,4334381460004
239,001;7;239;13,2989285714286;8,01133523822857
240;6;240;13,3541428571429;14,9790293588975
240,999;6;241;13,4093571428571;11,0144178729958
242,001;11;242;13,4645714285714;12,1942837632003
243,001;7;243;13,5197857142857;11,1079823627456
244;11;244;13,575;11,0185088912355
245;6;245;13,6302142857143;11,1073864341935
246;12;246;13,6854285714286;11,0913475621274
247;5;247;13,7406428571429;12,0139337603753
248;11;248;13,7958571428571;12,2052420182988
249,001;12;249;13,8510714285714;9,99905342294263
250;9;250;13,9062857142857;9,00047702528234
251,001;6;251;13,9615;13,3159885185108
252,001;10;252;14,0167142857143;7,7560109638971
253;9;253;14,0719285714286;9,03505329627355
254;11;254;14,1271428571429;12,2198135611936
255;9;255;14,1823571428571;8,88789838199143
256;11;256;14,2375714285714;8,88226765181378
257;13;257;14,2927857142857;10,0010951199156
258;10;258;14,348;6,00190500464848
259;7;259;14,4032142857143;13,0027500816423
260;12;260;14,4584285714286;5,55147090662848
261;16;261;14,5136428571429;9,9866844207723
262,001;13;262;14,5688571428571;16,0247871407493
263;8;263;14,6240714285714;13,9813935614484
264;11;264;14,6792857142857;11,9996808084905
265;15;265;14,7345;16,0081337327496
266,001;7;266;14,7897142857143;15,5434109704506
267;11;267;14,8449285714286;11,0228227545132
268;11;268;14,9001428571429;14,4054808200442
268,999;12;269;14,9553571428571;5,00803990726713
270;11;270;15,0105714285714;12,2181522199605
270,999;15;271;15,0657857142857;11,997372575406
272;8;272;15,121;8,88592000428301
273;18;273;15,1762142857143;12,0072031211524
274;12;274;15,2314285714286;8,87251515508768
275;9;275;15,2866428571429;16,9966380649907
276,001;10;276;15,3418571428571;13,0321712178684
277;12;277;15,3970714285714;9,00082447552196
278;14;278;15,4522857142857;11,0905713729284
279;14;279;15,5075;12,0021471841312
280;24;280;15,5627142857143;12,0121502900184
281;15;281;15,6179285714286;13,3171234347525
282;13;282;15,6731428571429;8,87849907197488
283,002;12;283;15,7283571428571;10,0152973651956
284;19;284;15,7835714285714;19,987991658789
285;15;285;15,8387857142857;8,00125379646991
286;10;286;15,894;12,0010981004762
287;18;287;15,9492142857143;7,0053128292497
288;19;288;16,0044285714286;13,3257628194116
289,001;14;289;16,0596428571429;18,8773715947304
290;23;290;16,1148571428571;8,00205973017455
291;23;291;16,1700714285714;13,3257938952761
292;11;292;16,2252857142857;12,2177966647637
293;21;293;16,2805;15,024190449042
294;22;294;16,3357142857143;5,54720085471271
295,001;19;295;16,3909285714286;14,4408454648469
296;20;296;16,4461428571429;11,0056139636829
297;16;297;16,5013571428571;11,1030946767545
298;24;298;16,5565714285714;11,0140418018932
299,001;17;299;16,6117857142857;12,201248276435
;33;300;16,667;
;24;301;16,7222142857143;
;23;302;16,7774285714286;
;38;303;16,8326428571429;
;26;304;16,8878571428571;
;41;305;16,9430714285714;
;52;306;16,9982857142857;
;63;307;17,0535;
;55;308;17,1087142857143;
;77;309;17,1639285714286;
;103;310;17,2191428571429;
;91;311;17,2743571428571;
;90;312;17,3295714285714;
;90;313;17,3847857142857;
;65;314;17,44;
;57;315;17,4952142857143;
;64;316;17,5504285714286;
;45;317;17,6056428571429;
;40;318;17,6608571428571;
;33;319;17,7160714285714;
;18;320;17,7712857142857;
;22;321;17,8265;
;9;322;17,8817142857143;
;11;323;17,9369285714286;
;8;324;17,9921428571429;
;5;325;18,0473571428571;
;3;326;18,1025714285714;
;2;327;18,1577857142857;
;3;328;18,213;
;1;329;18,2682142857143;
;3;330;18,3234285714286;
;2;331;18,3786428571429;
;3;332;18,4338571428571;
;3;333;18,4890714285714;
;1;334;18,5442857142857;
;4;335;18,5995;
;4;336;18,6547142857143;
;1;337;18,7099285714286;
;7;338;18,7651428571429;
;2;339;18,8203571428571;
;0;340;18,8755714285714;
;2;341;18,9307857142857;
;3;342;18,986;
;8;343;19,0412142857143;
;5;344;19,0964285714286;
;5;345;19,1516428571429;
;6;346;19,2068571428571;
;6;347;19,2620714285714;
;4;348;19,3172857142857;
;1;349;19,3725;
;3;350;19,4277142857143;
;3;351;19,4829285714286;
;5;352;19,5381428571429;
;2;353;19,5933571428571;
;0;354;19,6485714285714;
;2;355;19,7037857142857;
;2;356;19,759;
;2;357;19,8142142857143;
;2;358;19,8694285714286;
;5;359;19,9246428571429;
;1;360;19,9798571428571;
;4;361;20,0350714285714;
;2;362;20,0902857142857;
;2;363;20,1455;
;3;364;20,2007142857143;
;3;365;20,2559285714286;
;3;366;20,3111428571429;
;1;367;20,3663571428571;
;4;368;20,4215714285714;
;3;369;20,4767857142857;
;1;370;20,532;
;5;371;20,5872142857143;
;4;372;20,6424285714286;
;7;373;20,6976428571429;
;1;374;20,7528571428571;
;5;375;20,8080714285714;
;4;376;20,8632857142857;
;5;377;20,9185;
;7;378;20,9737142857143;
;5;379;21,0289285714286;
;0;380;21,0841428571429;
;7;381;21,1393571428571;
;1;382;21,1945714285714;
;4;383;21,2497857142857;
;5;384;21,305;
;4;385;21,3602142857143;
;3;386;21,4154285714286;
;0;387;21,4706428571429;
;3;388;21,5258571428571;
;3;389;21,5810714285714;
;3;390;21,6362857142857;
;3;391;21,6915;
;5;392;21,7467142857143;
;7;393;21,8019285714286;
;6;394;21,8571428571429;
;7;395;21,9123571428571;
;6;396;21,9675714285714;
;6;397;22,0227857142857;
;11;398;22,078;
;9;399;22,1332142857143;
;5;400;22,1884285714286;
;5;401;22,2436428571429;
;5;402;22,2988571428571;
;4;403;22,3540714285714;
;5;404;22,4092857142857;
;3;405;22,4645;
;5;406;22,5197142857143;
;3;407;22,5749285714286;
;4;408;22,6301428571429;
;1;409;22,6853571428571;
;4;410;22,7405714285714;
;5;411;22,7957857142857;
;6;412;22,851;
;2;413;22,9062142857143;
;1;414;22,9614285714286;
;3;415;23,0166428571429;
;3;416;23,0718571428571;
;7;417;23,1270714285714;
;4;418;23,1822857142857;
;4;419;23,2375;
;11;420;23,2927142857143;
;2;421;23,3479285714286;
;5;422;23,4031428571429;
;2;423;23,4583571428571;
;6;424;23,5135714285714;
;2;425;23,5687857142857;
;6;426;23,624;
;6;427;23,6792142857143;
;5;428;23,7344285714286;
;4;429;23,7896428571429;
;1;430;23,8448571428571;
;3;431;23,9000714285714;
;2;432;23,9552857142857;
;6;433;24,0105;
;3;434;24,0657142857143;
;9;435;24,1209285714286;
;4;436;24,1761428571429;
;2;437;24,2313571428571;
;1;438;24,2865714285714;
;4;439;24,3417857142857;
;5;440;24,397;
;5;441;24,4522142857143;
;4;442;24,5074285714286;
;3;443;24,5626428571429;
;5;444;24,6178571428571;
;4;445;24,6730714285714;
;2;446;24,7282857142857;
;4;447;24,7835;
;1;448;24,8387142857143;
;3;449;24,8939285714286;
;4;450;24,9491428571429;
;0;451;25,0043571428571;
;2;452;25,0595714285714;
;5;453;25,1147857142857;
;0;454;25,17;
;1;455;25,2252142857143;
;3;456;25,2804285714286;
;3;457;25,3356428571429;
;1;458;25,3908571428571;
;2;459;25,4460714285714;
;1;460;25,5012857142857;
;2;461;25,5565;
;1;462;25,6117142857143;
;1;463;25,6669285714286;
;4;464;25,7221428571429;
;3;465;25,7773571428571;
;1;466;25,8325714285714;
;1;467;25,8877857142857;
;0;468;25,943;
;4;469;25,9982142857143;
;3;470;26,0534285714286;
;2;471;26,1086428571429;
;3;472;26,1638571428571;
;2;473;26,2190714285714;
;3;474;26,2742857142857;
;3;475;26,3295;
;3;476;26,3847142857143;
;3;477;26,4399285714286;
;2;478;26,4951428571429;
;1;479;26,5503571428571;
;4;480;26,6055714285714;
;4;481;26,6607857142857;
;1;482;26,716;
;1;483;26,7712142857143;
;3;484;26,8264285714286;
;0;485;26,8816428571429;
;1;486;26,9368571428571;
;1;487;26,9920714285714;
;5;488;27,0472857142857;
;0;489;27,1025;
;3;490;27,1577142857143;
;2;491;27,2129285714286;
;1;492;27,2681428571429;
;1;493;27,3233571428571;
;1;494;27,3785714285714;
;2;495;27,4337857142857;
;0;496;27,489;
;2;497;27,5442142857143;
;0;498;27,5994285714286;
;0;499;27,6546428571429;
;0;500;27,7098571428571;
;1;501;27,7650714285714;
;2;502;27,8202857142857;
;4;503;27,8755;
;4;504;27,9307142857143;
;1;505;27,9859285714286;
;2;506;28,0411428571429;
;2;507;28,0963571428571;
;2;508;28,1515714285714;
;3;509;28,2067857142857;
;0;510;28,262;
;39;511;28,3172142857143;
