Zeit t / s;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
130;9;130;7,28057142857143;24,0298282257767
131;10;131;7,33578571428571;28,8027622292097
132;11;132;7,391;27,0011799515639
133;7;133;7,44621428571429;26,0361407669987
134;20;134;7,50142857142857;12,0037235550468
135,001;16;135;7,55664285714286;25,5290960657665
136;8;136;7,61185714285714;14,0093063822297
136,999;11;137;7,66707142857143;28,0478131070035
138,001;13;138;7,72228571428572;28,8278283453614
139;12;139;7,7775;20,0160468647715
140;10;140;7,83271428571429;13,9964532987341
141,001;6;141;7,88792857142857;15,5498038558849
142;13;142;7,94314285714286;22,017614091273
143;12;143;7,99835714285714;21,0950811933021
143,999;12;144;8,05357142857143;16,0048382626068
145;14;145;8,10878571428571;21,0025203024363
146,001;10;146;8,164;29,9852439282935
147;17;147;8,21921428571429;23,1705013478612
148;17;148;8,27442857142857;28,1825978698586
149;9;149;8,32964285714286;27,7447984606742
150;10;150;8,38485714285714;32,033792447653
151;6;151;8,44007142857143;27,0145446308292
152;7;152;8,49528571428572;32,1921297347269
153,001;10;153;8,5505;24,0203644649934
154;11;154;8,60571428571428;21,0963624097464
154,999;16;155;8,66092857142857;23,0075717918767
156,001;8;156;8,71614285714286;24,0239085938326
157,001;15;157;8,77135714285714;15,5401552616912
158;8;158;8,82657142857143;19,0466796023695
159;10;159;8,88178571428572;22,1899210937501
160,001;13;160;8,937;15,9975107873215
161;13;161;8,99221428571429;23,0062254846161
162;2;162;9,04742857142857;14,0158182524797
163;9;163;9,10264285714286;17,7759053824108
164,001;10;164;9,15785714285714;32,1461750873572
165;13;165;9,21307142857143;19,0301589959768
166,001;11;166;9,26828571428572;17,7583954756936
167,001;9;167;9,3235;23,2990500755389
168;12;168;9,37871428571429;19,0352666385012
169;11;169;9,43392857142857;19,9929025196055
170;11;170;9,48914285714286;22,9714832007546
171;11;171;9,54435714285714;12,013296316363
172;16;172;9,59957142857143;28,8881345875969
172,999;10;173;9,65478571428572;18,9879597347322
174,001;20;174;9,71;22,018070230238
175;13;175;9,76521428571429;27,7494240329548
176;17;176;9,82042857142857;26,0223844551083
177;11;177;9,87564285714286;28,0169418447335
178;17;178;9,93085714285714;16,0004880148845
179;15;179;9,98607142857143;12,2120089121021
180;11;180;10,0412857142857;18,8616924241569
181;11;181;10,0965;17,001610052472
182;6;182;10,1517142857143;17,7568877857916
183;4;183;10,2069285714286;26,9946172733157
184;6;184;10,2621428571429;18,0176699288993
185;8;185;10,3173571428571;20,0131085861239
186;4;186;10,3725714285714;24,0260971467208
187;5;187;10,4277857142857;17,7257252009626
188;8;188;10,483;23,316397856357
189;6;189;10,5382142857143;15,0600973183489
190;9;190;10,5934285714286;18,8336226694777
191;4;191;10,6486428571429;23,0241177633571
192;3;192;10,7038571428571;13,9951143055959
193,001;7;193;10,7590714285714;21,0745678105277
194,001;8;194;10,8142857142857;25,045364669025
195;7;195;10,8695;21,0887429843857
196;9;196;10,9247142857143;17,0010319626401
197;9;197;10,9799285714286;28,024496212139
198;7;198;11,0351428571429;21,096505297277
199,001;4;199;11,0903571428571;19,9982179365794
200;10;200;11,1455714285714;22,2192028794309
201,001;11;201;11,2007857142857;27,9756975115717
202;13;202;11,256;35,5235212335188
203;12;203;11,3112142857143;23,9969571858288
204;12;204;11,3664285714286;24,0161027969253
205;13;205;11,4216428571429;19,9778578741894
206,001;13;206;11,4768571428571;29,0359319658077
207,001;17;207;11,5320714285714;19,9640934687801
208,001;20;208;11,5872857142857;25,0115903709779
208,999;16;209;11,6425;25,0335374300951
210;9;210;11,6977142857143;18,8315718613336
211;12;211;11,7529285714286;24,9371757730749
211,999;16;212;11,8081428571429;15,0884530382461
213;6;213;11,8633571428571;18,8399761242091
213,999;11;214;11,9185714285714;22,2203655872309
215;13;215;11,9737857142857;24,0229827876329
216;5;216;12,029;19,9974492142558
217,001;8;217;12,0842142857143;17,7644859945903
218;7;218;12,1394285714286;28,0327703084906
219;6;219;12,1946428571429;21,1082732210447
220,001;9;220;12,2498571428571;22,0059504089906
221;7;221;12,3050714285714;16,6464042934406
222,001;5;222;12,3602857142857;24,4133066281351
223;9;223;12,4155;31,0510385921339
224;13;224;12,4707142857143;34,9661213250482
225,001;12;225;12,5259285714286;26,9871676018053
226;9;226;12,5811428571429;17,0223605728485
226,999;8;227;12,6363571428571;26,62185616677
228;10;228;12,6915714285714;21,0135200988316
229,001;6;229;12,7467857142857;32,001203245242
230;11;230;12,802;23,0150311168224
231;12;231;12,8572142857143;29,9786252402037
232;7;232;12,9124285714286;17,0081843383036
233;10;233;12,9676428571429;23,0267985881969
234;9;234;13,0228571428571;22,1929004689471
235;8;235;13,0780714285714;27,7639204965699
236;10;236;13,1332857142857;25,9801745288171
236,999;7;237;13,1885;19,0474834715462
238;14;238;13,2437142857143;19,974915944444
239;11;239;13,2989285714286;20,0202845523084
239,999;4;240;13,3541428571429;16,6408086989273
240,999;10;241;13,4093571428571;28,036725306479
242,001;10;242;13,4645714285714;25,5159774394384
243;7;243;13,5197857142857;27,7766481940846
244;19;244;13,575;22,2169123801634
245;13;245;13,6302142857143;17,0004760133284
245,999;7;246;13,6854285714286;21,9850172107709
247;8;247;13,7406428571429;23,3164548107675
248;11;248;13,7958571428571;28,0403444475912
248,999;13;249;13,8510714285714;25,0050410162689
250;15;250;13,9062857142857;24,4073561108698
251,001;17;251;13,9615;19,9973136941937
251,999;15;252;14,0167142857143;30,0093509137447
253;12;253;14,0719285714286;23,0072679959599
254,001;18;254;14,1271428571429;22,0132123300405
255;19;255;14,1823571428571;17,9847812780825
256,001;14;256;14,2375714285714;31,9915670229328
257,001;15;257;14,2927857142857;19,0086375248913
258;14;258;14,348;17,7642414258113
259;9;259;14,4032142857143;28,8779249034006
260,001;16;260;14,4584285714286;23,9823034582781
261;9;261;14,5136428571429;15,0140200919619
262;11;262;14,5688571428571;22,0168715286524
263;22;263;14,6240714285714;21,0166893530152
264;12;264;14,6792857142857;22,1809508663103
265,001;14;265;14,7345;27,0201218847676
265,999;9;266;14,7897142857143;23,3281518915965
267;11;267;14,8449285714286;25,0018901428948
268,001;8;268;14,9001428571429;26,6521649275944
269;14;269;14,9553571428571;25,5502751653547
269,999;15;270;15,0105714285714;33,9809638640434
271;15;271;15,0657857142857;22,0489796032907
272,001;24;272;15,121;15,5404174622343
273;19;273;15,1762142857143;25,0241432934495
274,001;11;274;15,2314285714286;17,9961416272351
275,001;23;275;15,2866428571429;22,0101202532925
276;19;276;15,3418571428571;17,7775525954449
277;21;277;15,3970714285714;29,9999670000363
278;18;278;15,4522857142857;19,0063614291703
279;20;279;15,5075;21,9902693058322
280;16;280;15,5627142857143;10,9973738271301
281;20;281;15,6179285714286;25,0099414517271
282;20;282;15,6731428571429;15,9935178272246
283;17;283;15,7283571428571;25,0122059565068
284;18;284;15,7835714285714;24,9965904650606
285;22;285;15,8387857142857;27,9892661164443
286;22;286;15,894;19,0256903897333
287;17;287;15,9492142857143;18,8718559904211
288,001;23;288;16,0044285714286;18,8807030551865
288,999;25;289;16,0596428571429;22,0308586236742
290;26;290;16,1148571428571;18,8692522870089
291;25;291;16,1700714285714;24,0223840574647
292,001;23;292;16,2252857142857;14,4198489886861
293;20;293;16,2805;38,8439507538612
294;25;294;16,3357142857143;23,0597269988999
295;14;295;16,3909285714286;21,0537023434211
296;27;296;16,4461428571429;18,0277212269307
297,001;28;297;16,5013571428571;18,8869624187222
298;27;298;16,5565714285714;18,8577066233368
299;26;299;16,6117857142857;22,2134750493806
300;36;300;16,667;21,0305468693277
;27;301;16,7222142857143;
;26;302;16,7774285714286;
;30;303;16,8326428571429;
;43;304;16,8878571428571;
;37;305;16,9430714285714;
;63;306;16,9982857142857;
;71;307;17,0535;
;69;308;17,1087142857143;
;99;309;17,1639285714286;
;119;310;17,2191428571429;
;139;311;17,2743571428571;
;146;312;17,3295714285714;
;163;313;17,3847857142857;
;167;314;17,44;
;175;315;17,4952142857143;
;171;316;17,5504285714286;
;168;317;17,6056428571429;
;115;318;17,6608571428571;
;102;319;17,7160714285714;
;73;320;17,7712857142857;
;55;321;17,8265;
;38;322;17,8817142857143;
;26;323;17,9369285714286;
;34;324;17,9921428571429;
;26;325;18,0473571428571;
;23;326;18,1025714285714;
;18;327;18,1577857142857;
;23;328;18,213;
;23;329;18,2682142857143;
;27;330;18,3234285714286;
;28;331;18,3786428571429;
;36;332;18,4338571428571;
;49;333;18,4890714285714;
;46;334;18,5442857142857;
;32;335;18,5995;
;27;336;18,6547142857143;
;35;337;18,7099285714286;
;22;338;18,7651428571429;
;15;339;18,8203571428571;
;12;340;18,8755714285714;
;7;341;18,9307857142857;
;8;342;18,986;
;7;343;19,0412142857143;
;7;344;19,0964285714286;
;11;345;19,1516428571429;
;9;346;19,2068571428571;
;6;347;19,2620714285714;
;6;348;19,3172857142857;
;10;349;19,3725;
;9;350;19,4277142857143;
;4;351;19,4829285714286;
;7;352;19,5381428571429;
;8;353;19,5933571428571;
;11;354;19,6485714285714;
;9;355;19,7037857142857;
;9;356;19,759;
;7;357;19,8142142857143;
;5;358;19,8694285714286;
;5;359;19,9246428571429;
;5;360;19,9798571428571;
;5;361;20,0350714285714;
;8;362;20,0902857142857;
;2;363;20,1455;
;8;364;20,2007142857143;
;3;365;20,2559285714286;
;3;366;20,3111428571429;
;5;367;20,3663571428571;
;3;368;20,4215714285714;
;3;369;20,4767857142857;
;3;370;20,532;
;7;371;20,5872142857143;
;6;372;20,6424285714286;
;3;373;20,6976428571429;
;3;374;20,7528571428571;
;6;375;20,8080714285714;
;4;376;20,8632857142857;
;4;377;20,9185;
;2;378;20,9737142857143;
;5;379;21,0289285714286;
;7;380;21,0841428571429;
;6;381;21,1393571428571;
;7;382;21,1945714285714;
;6;383;21,2497857142857;
;5;384;21,305;
;5;385;21,3602142857143;
;4;386;21,4154285714286;
;8;387;21,4706428571429;
;7;388;21,5258571428571;
;5;389;21,5810714285714;
;3;390;21,6362857142857;
;10;391;21,6915;
;6;392;21,7467142857143;
;7;393;21,8019285714286;
;10;394;21,8571428571429;
;9;395;21,9123571428571;
;10;396;21,9675714285714;
;14;397;22,0227857142857;
;8;398;22,078;
;12;399;22,1332142857143;
;9;400;22,1884285714286;
;7;401;22,2436428571429;
;9;402;22,2988571428571;
;4;403;22,3540714285714;
;5;404;22,4092857142857;
;7;405;22,4645;
;6;406;22,5197142857143;
;3;407;22,5749285714286;
;4;408;22,6301428571429;
;8;409;22,6853571428571;
;5;410;22,7405714285714;
;6;411;22,7957857142857;
;9;412;22,851;
;3;413;22,9062142857143;
;3;414;22,9614285714286;
;6;415;23,0166428571429;
;4;416;23,0718571428571;
;9;417;23,1270714285714;
;6;418;23,1822857142857;
;1;419;23,2375;
;2;420;23,2927142857143;
;10;421;23,3479285714286;
;7;422;23,4031428571429;
;2;423;23,4583571428571;
;6;424;23,5135714285714;
;3;425;23,5687857142857;
;2;426;23,624;
;2;427;23,6792142857143;
;8;428;23,7344285714286;
;4;429;23,7896428571429;
;6;430;23,8448571428571;
;5;431;23,9000714285714;
;3;432;23,9552857142857;
;4;433;24,0105;
;5;434;24,0657142857143;
;6;435;24,1209285714286;
;8;436;24,1761428571429;
;4;437;24,2313571428571;
;6;438;24,2865714285714;
;6;439;24,3417857142857;
;6;440;24,397;
;8;441;24,4522142857143;
;6;442;24,5074285714286;
;9;443;24,5626428571429;
;7;444;24,6178571428571;
;1;445;24,6730714285714;
;6;446;24,7282857142857;
;3;447;24,7835;
;5;448;24,8387142857143;
;3;449;24,8939285714286;
;7;450;24,9491428571429;
;5;451;25,0043571428571;
;8;452;25,0595714285714;
;4;453;25,1147857142857;
;8;454;25,17;
;1;455;25,2252142857143;
;2;456;25,2804285714286;
;5;457;25,3356428571429;
;4;458;25,3908571428571;
;7;459;25,4460714285714;
;5;460;25,5012857142857;
;4;461;25,5565;
;3;462;25,6117142857143;
;6;463;25,6669285714286;
;11;464;25,7221428571429;
;3;465;25,7773571428571;
;9;466;25,8325714285714;
;7;467;25,8877857142857;
;7;468;25,943;
;8;469;25,9982142857143;
;8;470;26,0534285714286;
;4;471;26,1086428571429;
;12;472;26,1638571428571;
;11;473;26,2190714285714;
;1;474;26,2742857142857;
;5;475;26,3295;
;5;476;26,3847142857143;
;6;477;26,4399285714286;
;8;478;26,4951428571429;
;4;479;26,5503571428571;
;7;480;26,6055714285714;
;7;481;26,6607857142857;
;7;482;26,716;
;10;483;26,7712142857143;
;8;484;26,8264285714286;
;8;485;26,8816428571429;
;10;486;26,9368571428571;
;6;487;26,9920714285714;
;11;488;27,0472857142857;
;7;489;27,1025;
;11;490;27,1577142857143;
;7;491;27,2129285714286;
;9;492;27,2681428571429;
;9;493;27,3233571428571;
;8;494;27,3785714285714;
;15;495;27,4337857142857;
;4;496;27,489;
;5;497;27,5442142857143;
;7;498;27,5994285714286;
;5;499;27,6546428571429;
;3;500;27,7098571428571;
;2;501;27,7650714285714;
;1;502;27,8202857142857;
;1;503;27,8755;
;2;504;27,9307142857143;
;1;505;27,9859285714286;
;2;506;28,0411428571429;
;4;507;28,0963571428571;
;0;508;28,1515714285714;
;3;509;28,2067857142857;
;1;510;28,262;
;59;511;28,3172142857143;
