Zeit t / s;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
109;2;109;6,12107142857143;9,99163810908471
110;3;110;6,17628571428572;12,0262979056302
111;1;111;6,2315;12,1690636956451
112;8;112;6,28671428571429;10,0213675599112
112,999;6;113;6,34192857142857;9,00703359253241
114;8;114;6,39714285714286;14,4438474320839
115,001;3;115;6,45235714285714;8,8885461860526
116,001;3;116;6,50757142857143;11,092016820378
117,001;5;117;6,56278571428571;25,0378020735707
118;4;118;6,618;9,9904080981804
119;4;119;6,67321428571429;11,999910000675
120;2;120;6,72842857142857;11,9989416933426
121,001;4;121;6,78364285714286;5,55025814250621
122;2;122;6,83885714285714;15,0154959918636
123;3;123;6,89407142857143;14,4366727023064
124;5;124;6,94928571428571;13,0049275670552
125;6;125;7,0045;7,76647410618701
126,001;5;126;7,05971428571429;11,0235175723889
127;1;127;7,11492857142857;13,3169726925487
127,999;9;128;7,17014285714286;14,0149876277691
129,001;1;129;7,22535714285714;11,0813773132514
130;6;130;7,28057142857143;10,0231143038962
131,001;4;131;7,33578571428571;13,3147518574079
132,001;4;132;7,391;13,0016720150211
132,999;6;133;7,44621428571429;9,9979404242726
133,999;3;134;7,50142857142857;7,76565903542749
135;2;135;7,55664285714286;4,99985200438067
136;6;136;7,61185714285714;11,0256666493931
137;4;137;7,66707142857143;7,77201957483056
137,999;6;138;7,72228571428572;11,0905947431246
139,001;3;139;7,7775;11,0824862804361
140,001;7;140;7,83271428571429;11,0056029524631
141;3;141;7,88792857142857;7,00602658406762
142;4;142;7,94314285714286;7,77383212609422
143;7;143;7,99835714285714;13,3310729758488
143,999;2;144;8,05357142857143;8,87837097873608
145,001;3;145;8,10878571428571;6,66469539787232
146;2;146;8,164;9,02451419034666
146,999;5;147;8,21921428571429;12,197332886837
148;1;148;8,27442857142857;14,9886745575043
149;5;149;8,32964285714286;5,99925789179878
150;4;150;8,38485714285714;8,00532273908922
151;2;151;8,44007142857143;15,0204202613453
152;1;152;8,49528571428572;13,3109015063171
153;3;153;8,5505;11,0057670219195
154;2;154;8,60571428571428;11,0031347931026
155,001;4;155;8,66092857142857;13,3227077337652
156;1;156;8,71614285714286;4,43924953598744
156,999;7;157;8,77135714285714;2,99950058315291
158;8;158;8,82657142857143;12,0134298131882
158,999;3;159;8,88178571428572;9,00085418106178
159,999;4;160;8,937;14,4255725898142
161;1;161;8,99221428571429;11,1023562863817
162;3;162;9,04742857142857;8,01136412000423
163;6;163;9,10264285714286;7,77137934211943
164,001;5;164;9,15785714285714;7,77663374854633
165;3;165;9,21307142857143;12,213991349163
166;2;166;9,26828571428572;12,2207747393475
167;5;167;9,3235;4,43971565397123
168;3;168;9,37871428571429;15,03237823949
168,999;2;169;9,43392857142857;7,77312858320407
170;7;170;9,48914285714286;2,0014338271938
171,001;9;171;9,54435714285714;5,5400526415802
172,001;7;172;9,59957142857143;11,1100630618289
173;4;173;9,65478571428572;10,011699672237
174,001;8;174;9,71;13,3263828843046
175;9;175;9,76521428571429;8,8808891812675
175,999;10;176;9,82042857142857;6,00927892759209
177,001;7;177;9,87564285714286;14,404298065259
178;5;178;9,93085714285714;15,0337854259878
178,999;2;179;9,98607142857143;14,4289589650396
180;5;180;10,0412857142857;11,0072548816925
181;3;181;10,0965;7,7650413843427
182;4;182;10,1517142857143;7,00034861736115
182,999;3;183;10,2069285714286;11,1077602700963
183,999;3;184;10,2621428571429;8,88254379177363
185;4;185;10,3173571428571;9,02079925684651
186;3;186;10,3725714285714;13,3088671991323
187;5;187;10,4277857142857;11,0162522769842
188,001;2;188;10,483;11,108754820783
189;3;189;10,5382142857143;7,77755395705835
190;9;190;10,5934285714286;9,99105578483795
191;4;191;10,6486428571429;5,55466866012616
192,001;1;192;10,7038571428571;11,1046938319311
193;1;193;10,7590714285714;16,0242077706792
194,001;4;194;10,8142857142857;5,53982307356253
195;2;195;10,8695;11,0124672141331
196;5;196;10,9247142857143;16,9901372253407
197;3;197;10,9799285714286;11,0091530098124
198;5;198;11,0351428571429;8,88074031627425
199;6;199;11,0903571428571;8,99860521619149
200;5;200;11,1455714285714;7,99488806856896
201;5;201;11,2007857142857;11,0274252064885
202;7;202;11,256;8,86986204925301
203;4;203;11,3112142857143;12,0191272390883
204;4;204;11,3664285714286;8,87603441859867
205;6;205;11,4216428571429;14,9906128782157
206;5;206;11,4768571428571;15,5433661024499
207;4;207;11,5320714285714;6,00711001541424
207,999;5;208;11,5872857142857;6,99956042760515
208,999;5;209;11,6425;6,66420831426629
210;6;210;11,6977142857143;16,0107448108426
211;5;211;11,7529285714286;8,88415462160387
211,999;6;212;11,8081428571429;13,3325733766509
213;4;213;11,8633571428571;11,0950639502844
214;7;214;11,9185714285714;11,0935992483865
215;4;215;11,9737857142857;10,0099679260608
216;2;216;12,029;9,99044136770918
217,001;4;217;12,0842142857143;17,0390876671083
217,999;3;218;12,1394285714286;13,3314328635151
219;6;219;12,1946428571429;11,9874359683616
220,001;5;220;12,2498571428571;4,99746029068028
221,001;4;221;12,3050714285714;24,4381991268898
222;5;222;12,3602857142857;7,00284945944505
223,001;9;223;12,4155;14,4240184316765
224,001;4;224;12,4707142857143;12,0121923752609
225,001;2;225;12,5259285714286;6,66561720226938
226;7;226;12,5811428571429;9,98938683145751
227;5;227;12,6363571428571;9,9999590001681
228;5;228;12,6915714285714;10,0230128374748
229;4;229;12,7467857142857;9,99032603429013
230;2;230;12,802;5,00360259386759
230,999;6;231;12,8572142857143;8,88874765656501
232;7;232;12,9124285714286;8,00504958527839
233;4;233;12,9676428571429;13,3095580261792
234;8;234;13,0228571428571;8,00025600819226
235;4;235;13,0780714285714;11,0148711775768
236;3;236;13,1332857142857;11,9976952427439
237;8;237;13,1885;13,9996822072139
238;10;238;13,2437142857143;13,3141210566486
239;8;239;13,2989285714286;14,998765601591
239,999;8;240;13,3541428571429;9,00506264621971
240,999;3;241;13,4093571428571;13,996966857282
242;3;242;13,4645714285714;6,65679168602221
243,001;7;243;13,5197857142857;13,0091480328967
243,999;4;244;13,575;4,99604612909344
244,999;7;245;13,6302142857143;8,00461946589377
246;8;246;13,6854285714286;11,1090152102414
247,001;3;247;13,7406428571429;14,4300576769405
248;5;248;13,7958571428571;9,01018330917603
248,999;14;249;13,8510714285714;11,0134352897099
250;4;250;13,9062857142857;12,2010764011439
250,999;8;251;13,9615;5,99906174674281
252;10;252;14,0167142857143;12,0183616529334
253;5;253;14,0719285714286;11,094441097005
254;10;254;14,1271428571429;9,99887012767557
255;10;255;14,1823571428571;7,76681879645598
256;6;256;14,2375714285714;11,0118145758584
257;4;257;14,2927857142857;12,2061954875471
258,001;10;258;14,348;15,5329533825003
259;7;259;14,4032142857143;11,9995212191034
260;10;260;14,4584285714286;12,0137172623702
261,001;7;261;14,5136428571429;14,4413427649373
261,999;12;262;14,5688571428571;11,0997215634846
263,001;9;263;14,6240714285714;14,008599879466
264;12;264;14,6792857142857;6,66196036177998
265;9;265;14,7345;11,1064686072333
266;11;266;14,7897142857143;9,01009400831752
267;12;267;14,8449285714286;7,99979520524275
267,999;9;268;14,9001428571429;13,0153946087432
269;12;269;14,9553571428571;14,4258559276452
269,999;16;270;15,0105714285714;6,00689351099322
271;15;271;15,0657857142857;7,76867375532251
272;17;272;15,121;7,00530862287441
273,001;12;273;15,1762142857143;12,2154928429427
274;11;274;15,2314285714286;10,0008880788614
274,999;23;275;15,2866428571429;16,026220499359
276;15;276;15,3418571428571;8,88784604828589
277;17;277;15,3970714285714;7,75749279605973
277,999;13;278;15,4522857142857;8,00592358285896
279,001;16;279;15,5075;10,9976574989527
280;19;280;15,5627142857143;6,99879760657119
281;12;281;15,6179285714286;14,0040485704417
282;25;282;15,6731428571429;13,3301859283225
283;19;283;15,7283571428571;12,0038136115844
284;11;284;15,7835714285714;3,33101531678566
285;23;285;15,8387857142857;11,0172254319629
285,999;14;286;15,894;12,2103781554115
287;21;287;15,9492142857143;9,98123084989959
288;14;288;16,0044285714286;13,0114370531697
289;20;289;16,0596428571429;11,017545441115
289,999;11;290;16,1148571428571;8,87822219815238
291;32;291;16,1700714285714;11,0900966102676
292,001;23;292;16,2252857142857;10,0094609424828
293;19;293;16,2805;13,0170288771771
293,999;32;294;16,3357142857143;11,0902884783658
295;35;295;16,3909285714286;7,77504009976932
295,999;50;296;16,4461428571429;14,0145849785872
297;44;297;16,5013571428571;12,2202086034046
298;32;298;16,5565714285714;10,9924712564365
299;58;299;16,6117857142857;10,9944511005296
300;47;300;16,667;5,00525802355374
;68;301;16,7222142857143;
;57;302;16,7774285714286;
;60;303;16,8326428571429;
;71;304;16,8878571428571;
;61;305;16,9430714285714;
;68;306;16,9982857142857;
;63;307;17,0535;
;60;308;17,1087142857143;
;55;309;17,1639285714286;
;37;310;17,2191428571429;
;44;311;17,2743571428571;
;44;312;17,3295714285714;
;37;313;17,3847857142857;
;33;314;17,44;
;27;315;17,4952142857143;
;21;316;17,5504285714286;
;15;317;17,6056428571429;
;14;318;17,6608571428571;
;14;319;17,7160714285714;
;13;320;17,7712857142857;
;9;321;17,8265;
;8;322;17,8817142857143;
;7;323;17,9369285714286;
;2;324;17,9921428571429;
;2;325;18,0473571428571;
;5;326;18,1025714285714;
;9;327;18,1577857142857;
;3;328;18,213;
;3;329;18,2682142857143;
;2;330;18,3234285714286;
;1;331;18,3786428571429;
;4;332;18,4338571428571;
;7;333;18,4890714285714;
;3;334;18,5442857142857;
;3;335;18,5995;
;4;336;18,6547142857143;
;6;337;18,7099285714286;
;6;338;18,7651428571429;
;11;339;18,8203571428571;
;8;340;18,8755714285714;
;1;341;18,9307857142857;
;5;342;18,986;
;4;343;19,0412142857143;
;5;344;19,0964285714286;
;2;345;19,1516428571429;
;8;346;19,2068571428571;
;2;347;19,2620714285714;
;2;348;19,3172857142857;
;4;349;19,3725;
;2;350;19,4277142857143;
;0;351;19,4829285714286;
;5;352;19,5381428571429;
;1;353;19,5933571428571;
;4;354;19,6485714285714;
;6;355;19,7037857142857;
;1;356;19,759;
;0;357;19,8142142857143;
;8;358;19,8694285714286;
;2;359;19,9246428571429;
;3;360;19,9798571428571;
;8;361;20,0350714285714;
;3;362;20,0902857142857;
;1;363;20,1455;
;2;364;20,2007142857143;
;3;365;20,2559285714286;
;2;366;20,3111428571429;
;2;367;20,3663571428571;
;5;368;20,4215714285714;
;2;369;20,4767857142857;
;1;370;20,532;
;2;371;20,5872142857143;
;2;372;20,6424285714286;
;5;373;20,6976428571429;
;2;374;20,7528571428571;
;2;375;20,8080714285714;
;3;376;20,8632857142857;
;6;377;20,9185;
;3;378;20,9737142857143;
;5;379;21,0289285714286;
;3;380;21,0841428571429;
;1;381;21,1393571428571;
;4;382;21,1945714285714;
;5;383;21,2497857142857;
;2;384;21,305;
;2;385;21,3602142857143;
;4;386;21,4154285714286;
;3;387;21,4706428571429;
;1;388;21,5258571428571;
;2;389;21,5810714285714;
;1;390;21,6362857142857;
;2;391;21,6915;
;4;392;21,7467142857143;
;1;393;21,8019285714286;
;9;394;21,8571428571429;
;5;395;21,9123571428571;
;2;396;21,9675714285714;
;2;397;22,0227857142857;
;3;398;22,078;
;5;399;22,1332142857143;
;5;400;22,1884285714286;
;6;401;22,2436428571429;
;7;402;22,2988571428571;
;5;403;22,3540714285714;
;2;404;22,4092857142857;
;7;405;22,4645;
;4;406;22,5197142857143;
;6;407;22,5749285714286;
;4;408;22,6301428571429;
;6;409;22,6853571428571;
;3;410;22,7405714285714;
;0;411;22,7957857142857;
;3;412;22,851;
;6;413;22,9062142857143;
;5;414;22,9614285714286;
;6;415;23,0166428571429;
;1;416;23,0718571428571;
;5;417;23,1270714285714;
;2;418;23,1822857142857;
;3;419;23,2375;
;4;420;23,2927142857143;
;5;421;23,3479285714286;
;2;422;23,4031428571429;
;1;423;23,4583571428571;
;5;424;23,5135714285714;
;5;425;23,5687857142857;
;6;426;23,624;
;1;427;23,6792142857143;
;2;428;23,7344285714286;
;3;429;23,7896428571429;
;4;430;23,8448571428571;
;5;431;23,9000714285714;
;5;432;23,9552857142857;
;4;433;24,0105;
;4;434;24,0657142857143;
;3;435;24,1209285714286;
;2;436;24,1761428571429;
;4;437;24,2313571428571;
;4;438;24,2865714285714;
;5;439;24,3417857142857;
;1;440;24,397;
;1;441;24,4522142857143;
;1;442;24,5074285714286;
;2;443;24,5626428571429;
;2;444;24,6178571428571;
;3;445;24,6730714285714;
;1;446;24,7282857142857;
;1;447;24,7835;
;2;448;24,8387142857143;
;4;449;24,8939285714286;
;3;450;24,9491428571429;
;1;451;25,0043571428571;
;2;452;25,0595714285714;
;4;453;25,1147857142857;
;5;454;25,17;
;2;455;25,2252142857143;
;2;456;25,2804285714286;
;0;457;25,3356428571429;
;1;458;25,3908571428571;
;3;459;25,4460714285714;
;0;460;25,5012857142857;
;4;461;25,5565;
;2;462;25,6117142857143;
;3;463;25,6669285714286;
;4;464;25,7221428571429;
;1;465;25,7773571428571;
;1;466;25,8325714285714;
;1;467;25,8877857142857;
;2;468;25,943;
;1;469;25,9982142857143;
;4;470;26,0534285714286;
;4;471;26,1086428571429;
;2;472;26,1638571428571;
;2;473;26,2190714285714;
;2;474;26,2742857142857;
;1;475;26,3295;
;1;476;26,3847142857143;
;0;477;26,4399285714286;
;1;478;26,4951428571429;
;2;479;26,5503571428571;
;1;480;26,6055714285714;
;2;481;26,6607857142857;
;1;482;26,716;
;0;483;26,7712142857143;
;0;484;26,8264285714286;
;1;485;26,8816428571429;
;0;486;26,9368571428571;
;1;487;26,9920714285714;
;0;488;27,0472857142857;
;1;489;27,1025;
;1;490;27,1577142857143;
;4;491;27,2129285714286;
;2;492;27,2681428571429;
;1;493;27,3233571428571;
;0;494;27,3785714285714;
;2;495;27,4337857142857;
;4;496;27,489;
;1;497;27,5442142857143;
;1;498;27,5994285714286;
;2;499;27,6546428571429;
;0;500;27,7098571428571;
;0;501;27,7650714285714;
;1;502;27,8202857142857;
;2;503;27,8755;
;1;504;27,9307142857143;
;1;505;27,9859285714286;
;1;506;28,0411428571429;
;0;507;28,0963571428571;
;2;508;28,1515714285714;
;0;509;28,2067857142857;
;0;510;28,262;
;26;511;28,3172142857143;
