Zeit t / s;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
148;5;148;8,27442857142857;15,5521444518724
149,001;6;149;8,32964285714286;11,001088007604
150,001;5;150;8,38485714285714;13,0019619960652
151;3;151;8,44007142857143;28,0358634765592
152;1;152;8,49528571428572;7,77099370027744
153;5;153;8,5505;10,9954083174866
154,001;10;154;8,60571428571428;16,6590756811813
155;7;155;8,66092857142857;16,0298250925672
156,001;6;156;8,71614285714286;14,4440143337954
157;2;157;8,77135714285714;15,5320314310626
158;7;158;8,82657142857143;18,8822087830261
159,001;2;159;8,88178571428572;15,0380100742637
160,001;3;160;8,937;7,76960932850375
161;3;161;8,99221428571429;15,0121418203043
162,001;8;162;9,04742857142857;10,9916463487749
163;1;163;9,10264285714286;15,5536960247864
164,001;5;164;9,15785714285714;12,0022924378556
165;6;165;9,21307142857143;13,0082576419511
166,001;3;166;9,26828571428572;14,4352940719244
167;4;167;9,3235;9,99241875189294
168;3;168;9,37871428571429;17,7573390804961
169,001;6;169;9,43392857142857;13,0100372437335
170;6;170;9,48914285714286;13,3061134605642
171,001;9;171;9,54435714285714;9,02674081699627
172;14;172;9,59957142857143;21,0958892550198
173,001;8;173;9,65478571428572;14,4277099040346
174;9;174;9,71;20,0250713893795
175;8;175;9,76521428571429;16,0103811311254
176;12;176;9,82042857142857;16,6633488087705
177,001;10;177;9,87564285714286;20,9822322457343
178;6;178;9,93085714285714;15,01165504898
179;4;179;9,98607142857143;13,994890465491
180,001;10;180;10,0412857142857;14,0181071890561
181;3;181;10,0965;7,76047536680995
182;7;182;10,1517142857143;17,7642118413349
183,001;7;183;10,2069285714286;14,0337483580514
184;4;184;10,2621428571429;13,9923923362868
185,001;4;185;10,3173571428571;22,1816815023298
186;1;186;10,3725714285714;12,01277799195
187,001;3;187;10,4277857142857;9,99646569401796
188,001;9;188;10,483;11,0028519392226
189;3;189;10,5382142857143;13,017177467386
190,001;3;190;10,5934285714286;17,7289129539183
190,999;6;191;10,6486428571429;16,0252381475586
192;4;192;10,7038571428571;13,3305724236669
193,001;3;193;10,7590714285714;19,9946458781593
193,999;4;194;10,8142857142857;18,0231417139607
195;4;195;10,8695;12,9904533158582
196;5;196;10,9247142857143;6,66250556180412
197,001;5;197;10,9799285714286;11,9883269660332
197,999;1;198;11,0351428571429;12,0160414152894
199,001;6;199;11,0903571428571;14,4268581044152
200,001;4;200;11,1455714285714;18,0003654074178
201;7;201;11,2007857142857;9,01429486880295
202;5;202;11,256;18,8840021287825
203;5;203;11,3112142857143;15,5489334375704
204;6;204;11,3664285714286;13,3291020839274
205;5;205;11,4216428571429;14,0026731102968
206;9;206;11,4768571428571;13,3163313374002
207;11;207;11,5320714285714;14,0242675926423
208;6;208;11,5872857142857;16,6562269137755
209;7;209;11,6425;20,0127521256545
210;10;210;11,6977142857143;13,0125011098162
211,001;9;211;11,7529285714286;7,75564746859544
212;12;212;11,8081428571429;23,0545586129576
213;9;213;11,8633571428571;23,3086442993216
214,001;10;214;11,9185714285714;13,3141535554615
215;4;215;11,9737857142857;14,0078121568399
216;5;216;12,029;11,0100687078333
217;4;217;12,0842142857143;14,4336817291018
218;8;218;12,1394285714286;18,8660107065721
219;6;219;12,1946428571429;21,1018474001025
220;6;220;12,2498571428571;9,99858242320311
221;7;221;12,3050714285714;15,552928838685
222;8;222;12,3602857142857;19,0103435279135
222,999;3;223;12,4155;12,2140835712026
224;3;224;12,4707142857143;12,0051502094398
225,001;12;225;12,5259285714286;18,8650078850184
226;2;226;12,5811428571429;20,0309698825354
227;8;227;12,6363571428571;9,98154080387337
227,999;4;228;12,6915714285714;16,036158329802
229;4;229;12,7467857142857;16,6551764454944
230,001;6;230;12,802;18,8854769127267
231;4;231;12,8572142857143;16,6590275770211
232;12;232;12,9124285714286;8,99232145670812
233,001;6;233;12,9676428571429;15,9938008028088
234;9;234;13,0228571428571;15,5305151882337
235;7;235;13,0780714285714;18,0035503001192
236;4;236;13,1332857142857;17,7709636005127
237;8;237;13,1885;13,0096375394893
238,001;5;238;13,2437142857143;22,2057504899699
239;13;239;13,2989285714286;19,0349290948891
240,001;7;240;13,3541428571429;16,6161811695465
241;14;241;13,4093571428571;15,9996176091391
242,001;11;242;13,4645714285714;13,0322391532172
243;11;243;13,5197857142857;23,270771157896
244;12;244;13,575;12,0294022650162
245,001;12;245;13,6302142857143;21,0835642630923
246,001;19;246;13,6854285714286;13,0123695585023
247,001;18;247;13,7406428571429;11,0955551428009
248;22;248;13,7958571428571;12,0020427476757
249,001;12;249;13,8510714285714;16,658402248218
250;15;250;13,9062857142857;13,3212894075656
251;16;251;13,9615;25,0274776677314
252;17;252;14,0167142857143;14,4429343554191
253;16;253;14,0719285714286;16,6500462205283
254;12;254;14,1271428571429;19,0277729373794
255,001;8;255;14,1823571428571;13,3159057717683
256,001;18;256;14,2375714285714;13,9998838009645
257;11;257;14,2927857142857;16,6437168304593
258;18;258;14,348;14,9993940244814
259;14;259;14,4032142857143;16,0156985877557
259,999;17;260;14,4584285714286;10,0093888067007
261;20;261;14,5136428571429;8,8836110368651
262;15;262;14,5688571428571;7,76725573534164
263;16;263;14,6240714285714;7,01558371610859
264;23;264;14,6792857142857;12,9830700766201
265,001;18;265;14,7345;16,0251402400085
266;24;266;14,7897142857143;9,98950768709266
266,999;20;267;14,8449285714286;23,018062273466
268,001;16;268;14,9001428571429;17,7503869584357
269;18;269;14,9553571428571;15,0084812927786
270,001;17;270;15,0105714285714;14,4172263230605
271;14;271;15,0657857142857;15,0133829295434
272;21;272;15,121;25,5554930865725
273;27;273;15,1762142857143;16,0139449432566
274;18;274;15,2314285714286;13,3328015026956
275;17;275;15,2866428571429;9,98840346357879
276;19;276;15,3418571428571;19,0196434877942
277;19;277;15,3970714285714;12,0009468747084
278,001;18;278;15,4522857142857;12,2067576166284
279;20;279;15,5075;13,31251699426
280;23;280;15,5627142857143;13,0233560868061
281,001;19;281;15,6179285714286;12,2123451488513
282,001;25;282;15,6731428571429;14,0073048094581
283,001;24;283;15,7283571428571;15,5275438664205
284;25;284;15,7835714285714;20,0322358739684
285;24;285;15,8387857142857;7,77438814454676
286;23;286;15,894;16,0001968024207
286,999;18;287;15,9492142857143;13,3318934888365
288,001;30;288;16,0044285714286;16,6655019332538
289;31;289;16,0596428571429;11,0165998125976
290;40;290;16,1148571428571;12,2221665434635
291;32;291;16,1700714285714;18,8884250731176
291,999;37;292;16,2252857142857;11,1110049392861
293;45;293;16,2805;12,2131736175909
294,001;61;294;16,3357142857143;6,00884742695144
295;46;295;16,3909285714286;11,0800917786162
295,999;70;296;16,4461428571429;18,887908816287
297;74;297;16,5013571428571;10,9995787161352
298;67;298;16,5565714285714;10,009196449698
299;81;299;16,6117857142857;12,9891592476919
300;94;300;16,667;14,0372703565236
;92;301;16,7222142857143;
;86;302;16,7774285714286;
;81;303;16,8326428571429;
;83;304;16,8878571428571;
;86;305;16,9430714285714;
;56;306;16,9982857142857;
;77;307;17,0535;
;53;308;17,1087142857143;
;60;309;17,1639285714286;
;45;310;17,2191428571429;
;43;311;17,2743571428571;
;35;312;17,3295714285714;
;40;313;17,3847857142857;
;42;314;17,44;
;24;315;17,4952142857143;
;20;316;17,5504285714286;
;22;317;17,6056428571429;
;24;318;17,6608571428571;
;14;319;17,7160714285714;
;19;320;17,7712857142857;
;15;321;17,8265;
;15;322;17,8817142857143;
;15;323;17,9369285714286;
;9;324;17,9921428571429;
;2;325;18,0473571428571;
;2;326;18,1025714285714;
;4;327;18,1577857142857;
;3;328;18,213;
;6;329;18,2682142857143;
;5;330;18,3234285714286;
;3;331;18,3786428571429;
;5;332;18,4338571428571;
;6;333;18,4890714285714;
;9;334;18,5442857142857;
;8;335;18,5995;
;5;336;18,6547142857143;
;5;337;18,7099285714286;
;4;338;18,7651428571429;
;6;339;18,8203571428571;
;7;340;18,8755714285714;
;7;341;18,9307857142857;
;3;342;18,986;
;4;343;19,0412142857143;
;5;344;19,0964285714286;
;9;345;19,1516428571429;
;2;346;19,2068571428571;
;2;347;19,2620714285714;
;4;348;19,3172857142857;
;2;349;19,3725;
;5;350;19,4277142857143;
;4;351;19,4829285714286;
;2;352;19,5381428571429;
;4;353;19,5933571428571;
;7;354;19,6485714285714;
;3;355;19,7037857142857;
;8;356;19,759;
;6;357;19,8142142857143;
;2;358;19,8694285714286;
;4;359;19,9246428571429;
;3;360;19,9798571428571;
;4;361;20,0350714285714;
;3;362;20,0902857142857;
;3;363;20,1455;
;1;364;20,2007142857143;
;2;365;20,2559285714286;
;6;366;20,3111428571429;
;7;367;20,3663571428571;
;4;368;20,4215714285714;
;8;369;20,4767857142857;
;6;370;20,532;
;2;371;20,5872142857143;
;4;372;20,6424285714286;
;10;373;20,6976428571429;
;3;374;20,7528571428571;
;5;375;20,8080714285714;
;6;376;20,8632857142857;
;7;377;20,9185;
;5;378;20,9737142857143;
;2;379;21,0289285714286;
;4;380;21,0841428571429;
;6;381;21,1393571428571;
;1;382;21,1945714285714;
;5;383;21,2497857142857;
;5;384;21,305;
;5;385;21,3602142857143;
;4;386;21,4154285714286;
;3;387;21,4706428571429;
;7;388;21,5258571428571;
;6;389;21,5810714285714;
;10;390;21,6362857142857;
;6;391;21,6915;
;8;392;21,7467142857143;
;4;393;21,8019285714286;
;8;394;21,8571428571429;
;9;395;21,9123571428571;
;4;396;21,9675714285714;
;5;397;22,0227857142857;
;10;398;22,078;
;5;399;22,1332142857143;
;5;400;22,1884285714286;
;6;401;22,2436428571429;
;6;402;22,2988571428571;
;8;403;22,3540714285714;
;3;404;22,4092857142857;
;5;405;22,4645;
;3;406;22,5197142857143;
;2;407;22,5749285714286;
;8;408;22,6301428571429;
;6;409;22,6853571428571;
;4;410;22,7405714285714;
;6;411;22,7957857142857;
;6;412;22,851;
;9;413;22,9062142857143;
;2;414;22,9614285714286;
;6;415;23,0166428571429;
;3;416;23,0718571428571;
;7;417;23,1270714285714;
;3;418;23,1822857142857;
;4;419;23,2375;
;5;420;23,2927142857143;
;7;421;23,3479285714286;
;9;422;23,4031428571429;
;6;423;23,4583571428571;
;6;424;23,5135714285714;
;5;425;23,5687857142857;
;9;426;23,624;
;6;427;23,6792142857143;
;5;428;23,7344285714286;
;4;429;23,7896428571429;
;7;430;23,8448571428571;
;3;431;23,9000714285714;
;4;432;23,9552857142857;
;6;433;24,0105;
;5;434;24,0657142857143;
;3;435;24,1209285714286;
;3;436;24,1761428571429;
;4;437;24,2313571428571;
;7;438;24,2865714285714;
;2;439;24,3417857142857;
;5;440;24,397;
;8;441;24,4522142857143;
;3;442;24,5074285714286;
;4;443;24,5626428571429;
;1;444;24,6178571428571;
;7;445;24,6730714285714;
;8;446;24,7282857142857;
;8;447;24,7835;
;3;448;24,8387142857143;
;4;449;24,8939285714286;
;2;450;24,9491428571429;
;2;451;25,0043571428571;
;5;452;25,0595714285714;
;1;453;25,1147857142857;
;3;454;25,17;
;6;455;25,2252142857143;
;3;456;25,2804285714286;
;3;457;25,3356428571429;
;4;458;25,3908571428571;
;5;459;25,4460714285714;
;3;460;25,5012857142857;
;7;461;25,5565;
;1;462;25,6117142857143;
;1;463;25,6669285714286;
;3;464;25,7221428571429;
;1;465;25,7773571428571;
;1;466;25,8325714285714;
;2;467;25,8877857142857;
;1;468;25,943;
;3;469;25,9982142857143;
;2;470;26,0534285714286;
;5;471;26,1086428571429;
;3;472;26,1638571428571;
;1;473;26,2190714285714;
;1;474;26,2742857142857;
;0;475;26,3295;
;4;476;26,3847142857143;
;3;477;26,4399285714286;
;1;478;26,4951428571429;
;0;479;26,5503571428571;
;2;480;26,6055714285714;
;3;481;26,6607857142857;
;3;482;26,716;
;1;483;26,7712142857143;
;1;484;26,8264285714286;
;4;485;26,8816428571429;
;3;486;26,9368571428571;
;0;487;26,9920714285714;
;0;488;27,0472857142857;
;1;489;27,1025;
;2;490;27,1577142857143;
;1;491;27,2129285714286;
;3;492;27,2681428571429;
;0;493;27,3233571428571;
;2;494;27,3785714285714;
;1;495;27,4337857142857;
;3;496;27,489;
;1;497;27,5442142857143;
;1;498;27,5994285714286;
;0;499;27,6546428571429;
;0;500;27,7098571428571;
;0;501;27,7650714285714;
;0;502;27,8202857142857;
;0;503;27,8755;
;0;504;27,9307142857143;
;0;505;27,9859285714286;
;0;506;28,0411428571429;
;0;507;28,0963571428571;
;0;508;28,1515714285714;
;1;509;28,2067857142857;
;0;510;28,262;
;25;511;28,3172142857143;
