Zeit t / s;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
64;7;64;3,63642857142857;27,7568953401835
65;4;65;3,69164285714286;31,1099600425895
66;5;66;3,74685714285714;21,0041714284457
67;5;67;3,80207142857143;22,2081669201359
68;5;68;3,85728571428571;18,8615815103245
69;4;69;3,9125;22,0264581815677
70;9;70;3,96771428571429;27,0034456396636
71;7;71;4,02292857142857;28,0346648631032
72;5;72;4,07814285714286;19,9678539737527
73,001;6;73;4,13335714285714;33,3251612632325
74;2;74;4,18857142857143;33,0280540290923
75;9;75;4,24378571428572;39,9759344874386
76;3;76;4,299;19,9938398979274
77;4;77;4,35421428571429;24,005252349214
78;2;78;4,40942857142857;32,0154378441284
79,001;5;79;4,46464285714286;23,3271905065
80,001;5;80;4,51985714285714;35,0153227052158
81;5;81;4,57507142857143;24,4217078344506
82,001;4;82;4,63028571428571;35,5545639782713
83,001;4;83;4,6855;34,4215158902487
83,999;6;84;4,74071428571429;33,3314149252299
85;4;85;4,79592857142857;22,1775959707744
86;4;86;4,85114285714286;19,0279711175428
87;4;87;4,90635714285714;35,5240141780781
88;3;88;4,96157142857143;28,0314849639115
89;5;89;5,01678571428572;36,6582637779807
90;6;90;5,072;24,4062459577155
91;4;91;5,12721428571429;27,7477731857063
92;4;92;5,18242857142857;28,9832100264317
93;3;93;5,23764285714286;24,0559734389979
94,001;7;94;5,29285714285714;17,7397299990919
95;7;95;5,34807142857143;27,0433748689523
96;4;96;5,40328571428572;29,9792124141121
97;5;97;5,4585;22,0046297741045
98;4;98;5,51371428571429;27,998087730608
98,999;4;99;5,56892857142857;30,0162688176992
100;9;100;5,62414285714286;33,2741755463426
101,001;5;101;5,67935714285714;27,0365588348565
102;7;102;5,73457142857143;22,1942279027609
103;3;103;5,78978571428571;27,021252214867
104,001;5;104;5,845;28,0227039947766
105,001;6;105;5,90021428571429;35,4876164853286
106;5;106;5,95542857142857;18,0210828648436
107;3;107;6,01064285714286;29,9849775262593
108,001;3;108;6,06585714285714;30,9743006227733
109;3;109;6,12107142857143;28,0720637949681
110;6;110;6,17628571428572;30,9657889963169
111;9;111;6,2315;21,9915244664706
112,001;7;112;6,28671428571429;32,1532962727788
113,001;6;113;6,34192857142857;28,0754612246797
114;4;114;6,39714285714286;24,0002232020758
114,999;8;115;6,45235714285714;17,9791495802318
116;6;116;6,50757142857143;28,0547179218347
117;6;117;6,56278571428571;39,9872174194982
118;5;118;6,618;27,775481671293
119;6;119;6,67321428571429;22,1898250776089
120;3;120;6,72842857142857;29,9717366523368
121;2;121;6,78364285714286;40,0617872945444
122;6;122;6,83885714285714;23,9854743967054
123;4;123;6,89407142857143;36,0544783167366
124;8;124;6,94928571428571;31,0521878595261
124,999;5;125;7,0045;24,0252168676243
126;10;126;7,05971428571429;22,2173121962269
127;5;127;7,11492857142857;35,5270983497774
128;8;128;7,17014285714286;21,014916387652
128,999;4;129;7,22535714285714;32,2072851990643
130,001;8;130;7,28057142857143;23,2982513441982
131;5;131;7,33578571428571;28,8798944062199
132,001;13;132;7,391;35,02119833135
133;14;133;7,44621428571429;29,9954973425656
134,001;10;134;7,50142857142857;28,0381739738654
135;4;135;7,55664285714286;25,5447870086766
136;11;136;7,61185714285714;15,5323743497482
137;7;137;7,66707142857143;31,0185304701028
138;7;138;7,72228571428572;25,5532955085306
139;8;139;7,7775;23,9935481349065
140;4;140;7,83271428571429;26,9991630259462
140,999;7;141;7,88792857142857;33,0082718729314
142,001;9;142;7,94314285714286;22,1957180686573
143,001;7;143;7,99835714285714;18,0187142366061
144;6;144;8,05357142857143;19,0197463006093
145,001;8;145;8,10878571428571;27,7118297810832
146;4;146;8,164;15,0357444753412
147,001;7;147;8,21921428571429;28,8488786995636
148,001;6;148;8,27442857142857;32,2005011952493
149;5;149;8,32964285714286;33,018804208997
150;7;150;8,38485714285714;16,6525268211148
151,001;2;151;8,44007142857143;29,989626921266
152;11;152;8,49528571428572;22,0234946641077
153;6;153;8,5505;27,9986280672247
154;8;154;8,60571428571428;24,3800378023568
155;6;155;8,66092857142857;22,0170389864716
156;10;156;8,71614285714286;18,0017389679843
157;9;157;8,77135714285714;23,0306422695396
158,001;5;158;8,82657142857143;35,4625373201648
159;6;159;8,88178571428572;39,0491668059253
160,001;4;160;8,937;21,1080504437968
161;8;161;8,99221428571429;36,626170331004
162,001;6;162;9,04742857142857;36,0873241068738
163;6;163;9,10264285714286;23,3022714055497
163,999;5;164;9,15785714285714;31,1008409223088
165;8;165;9,21307142857143;30,0433405230385
166,001;7;166;9,26828571428572;24,440061526744
167;3;167;9,3235;17,7480478256645
168;2;168;9,37871428571429;29,0250311868956
169,001;3;169;9,43392857142857;19,9855637611099
170;12;170;9,48914285714286;22,0160893581029
170,999;10;171;9,54435714285714;25,041912649201
172;15;172;9,59957142857143;28,8399890851734
173,001;9;173;9,65478571428572;22,9997102036514
174,001;15;174;9,71;28,002699460228
175,001;17;175;9,76521428571429;30,9972350466338
176;21;176;9,82042857142857;25,0055337246133
177;15;177;9,87564285714286;24,974785456603
178;15;178;9,93085714285714;26,9977402891378
179;12;179;9,98607142857143;29,0463405316843
180;12;180;10,0412857142857;23,9799264036075
180,999;11;181;10,0965;25,5518022797096
182;9;182;10,1517142857143;29,0480018230125
183,001;7;183;10,2069285714286;24,3782844890395
184,001;7;184;10,2621428571429;24,000132000726
185,001;6;185;10,3173571428571;20,0318867573403
186;4;186;10,3725714285714;34,3885706590281
186,999;6;187;10,4277857142857;29,9910116937954
188,001;7;188;10,483;26,0497680819205
189,001;3;189;10,5382142857143;34,4258277218309
190;4;190;10,5934285714286;23,3306192046325
191;5;191;10,6486428571429;32,0000096000029
191,999;5;192;10,7038571428571;43,0586286287409
193;5;193;10,7590714285714;25,4878089593416
194;5;194;10,8142857142857;33,0823353161348
195;6;195;10,8695;18,8843692298532
196,002;3;196;10,9247142857143;24,974283979786
197;7;197;10,9799285714286;33,9982490901719
198,001;8;198;11,0351428571429;26,9887942526263
199,001;15;199;11,0903571428571;18,985278814807
200,001;10;200;11,1455714285714;31,0283630266427
201,001;7;201;11,2007857142857;28,9961377144564
202,001;8;202;11,256;27,0196216492417
203;12;203;11,3112142857143;29,9943377355764
204;9;204;11,3664285714286;21,0796625967016
205;14;205;11,4216428571429;25,5296032954944
206,001;20;206;11,4768571428571;23,0160030269046
207;14;207;11,5320714285714;23,0361690890868
208;19;208;11,5872857142857;34,9367295827257
209;20;209;11,6425;27,052132163893
210;19;210;11,6977142857143;21,1056681937914
210,999;15;211;11,7529285714286;36,6358355757055
212;14;212;11,8081428571429;27,0259773694475
213;11;213;11,8633571428571;25,4377111191774
214;12;214;11,9185714285714;22,0676705116239
215;10;215;11,9737857142857;34,9777751216877
216,001;12;216;12,029;34,0059578438142
217;9;217;12,0842142857143;26,6422682694359
218;8;218;12,1394285714286;29,0683484076108
219;10;219;12,1946428571429;35,9965371331278
220,001;7;220;12,2498571428571;32,136802600909
221;16;221;12,3050714285714;29,030447132953
222,001;12;222;12,3602857142857;31,0059624465785
223;15;223;12,4155;27,7663380465026
224,001;19;224;12,4707142857143;15,5377527437452
224,999;10;225;12,5259285714286;31,0003286034832
226;9;226;12,5811428571429;29,0452030495059
227;12;227;12,6363571428571;30,9600151404461
228;12;228;12,6915714285714;20,995851219799
228,999;16;229;12,7467857142857;30,0369905538671
230;10;230;12,802;21,0003864071099
231,001;8;231;12,8572142857143;29,9414611166879
232;15;232;12,9124285714286;23,3203853371634
233;10;233;12,9676428571429;24,4144905772274
234;11;234;13,0228571428571;21,0238326166542
235;11;235;13,0780714285714;28,814192896171
236;30;236;13,1332857142857;21,0545945637037
237;12;237;13,1885;35,5219793912576
238,001;16;238;13,2437142857143;27,7527478828261
239,001;16;239;13,2989285714286;30,0124221415244
240;19;240;13,3541428571429;32,0354696720209
241,001;12;241;13,4093571428571;15,5355543923617
242;17;242;13,4645714285714;23,2988303543375
243;9;243;13,5197857142857;18,028833513438
244;15;244;13,575;28,9938330117184
245;13;245;13,6302142857143;29,9813882204458
246;23;246;13,6854285714286;19,9821499454537
247,001;19;247;13,7406428571429;32,0592294263652
248;23;248;13,7958571428571;33,3033898854497
249,001;18;249;13,8510714285714;32,9764086772323
250;29;250;13,9062857142857;26,0572059900305
251;22;251;13,9615;21,0916505482053
252;19;252;14,0167142857143;22,0007898283548
253;25;253;14,0719285714286;24,4044969944753
254;29;254;14,1271428571429;28,0059792765756
255;28;255;14,1823571428571;24,4377213557692
256;25;256;14,2375714285714;27,0091615075834
257;32;257;14,2927857142857;29,9924618945772
258;20;258;14,348;23,0327618003849
259,001;32;259;14,4032142857143;23,2981195200188
260;26;260;14,4584285714286;18,008382902241
261;38;261;14,5136428571429;25,5550756880232
262;28;262;14,5688571428571;32,2152744613634
262,999;34;263;14,6240714285714;27,0338490824361
263,999;29;264;14,6792857142857;35,5141815340684
265;42;265;14,7345;21,0059173669223
265,999;29;266;14,7897142857143;34,4149049843329
266,999;30;267;14,8449285714286;23,0340397038744
268;30;268;14,9001428571429;29,9710413138594
269;53;269;14,9553571428571;24,0014616890169
270;32;270;15,0105714285714;22,9995630083028
271,001;30;271;15,0657857142857;24,4255445008995
272;32;272;15,121;27,0098207708323
273;38;273;15,1762142857143;26,9847509172567
274;27;274;15,2314285714286;34,4417465076347
275;41;275;15,2866428571429;27,0044935477263
276,001;48;276;15,3418571428571;22,2139561623125
277;57;277;15,3970714285714;23,9851076466622
278;31;278;15,4522857142857;30,0416738099091
279;54;279;15,5075;19,9808228502466
279,999;38;280;15,5627142857143;21,0335316561663
281,001;48;281;15,6179285714286;33,2902889896697
282,001;50;282;15,6731428571429;25,0100615477607
283;60;283;15,7283571428571;35,5253590004052
284;56;284;15,7835714285714;23,0169243444705
285;60;285;15,8387857142857;28,8408720414812
286;86;286;15,894;23,0361252516196
287;76;287;15,9492142857143;37,7568520913076
288,001;104;288;16,0044285714286;36,6549655870965
289;100;289;16,0596428571429;22,0181914297593
290,001;128;290;16,1148571428571;27,7734667185549
290,999;146;291;16,1700714285714;18,8784868426386
292,001;147;292;16,2252857142857;22,9951503227969
293;138;293;16,2805;29,0197014753316
294,001;173;294;16,3357142857143;19,9913548496583
295;184;295;16,3909285714286;31,0766754814153
296,001;176;296;16,4461428571429;38,8236005339909
297;181;297;16,5013571428571;27,0016633024594
298;178;298;16,5565714285714;30,0034053865114
299;165;299;16,6117857142857;30,0184223057691
299,999;174;300;16,667;26,6562351932944
;137;301;16,7222142857143;
;120;302;16,7774285714286;
;100;303;16,8326428571429;
;89;304;16,8878571428571;
;89;305;16,9430714285714;
;84;306;16,9982857142857;
;82;307;17,0535;
;52;308;17,1087142857143;
;53;309;17,1639285714286;
;39;310;17,2191428571429;
;32;311;17,2743571428571;
;56;312;17,3295714285714;
;38;313;17,3847857142857;
;24;314;17,44;
;44;315;17,4952142857143;
;44;316;17,5504285714286;
;31;317;17,6056428571429;
;50;318;17,6608571428571;
;29;319;17,7160714285714;
;21;320;17,7712857142857;
;19;321;17,8265;
;18;322;17,8817142857143;
;18;323;17,9369285714286;
;20;324;17,9921428571429;
;11;325;18,0473571428571;
;11;326;18,1025714285714;
;8;327;18,1577857142857;
;13;328;18,213;
;12;329;18,2682142857143;
;10;330;18,3234285714286;
;17;331;18,3786428571429;
;13;332;18,4338571428571;
;11;333;18,4890714285714;
;11;334;18,5442857142857;
;17;335;18,5995;
;12;336;18,6547142857143;
;6;337;18,7099285714286;
;5;338;18,7651428571429;
;11;339;18,8203571428571;
;12;340;18,8755714285714;
;12;341;18,9307857142857;
;8;342;18,986;
;7;343;19,0412142857143;
;7;344;19,0964285714286;
;10;345;19,1516428571429;
;11;346;19,2068571428571;
;11;347;19,2620714285714;
;8;348;19,3172857142857;
;12;349;19,3725;
;9;350;19,4277142857143;
;16;351;19,4829285714286;
;11;352;19,5381428571429;
;4;353;19,5933571428571;
;8;354;19,6485714285714;
;9;355;19,7037857142857;
;10;356;19,759;
;8;357;19,8142142857143;
;11;358;19,8694285714286;
;11;359;19,9246428571429;
;11;360;19,9798571428571;
;14;361;20,0350714285714;
;4;362;20,0902857142857;
;12;363;20,1455;
;14;364;20,2007142857143;
;8;365;20,2559285714286;
;7;366;20,3111428571429;
;10;367;20,3663571428571;
;11;368;20,4215714285714;
;19;369;20,4767857142857;
;9;370;20,532;
;18;371;20,5872142857143;
;8;372;20,6424285714286;
;11;373;20,6976428571429;
;7;374;20,7528571428571;
;10;375;20,8080714285714;
;9;376;20,8632857142857;
;11;377;20,9185;
;16;378;20,9737142857143;
;14;379;21,0289285714286;
;9;380;21,0841428571429;
;11;381;21,1393571428571;
;7;382;21,1945714285714;
;17;383;21,2497857142857;
;12;384;21,305;
;13;385;21,3602142857143;
;16;386;21,4154285714286;
;5;387;21,4706428571429;
;14;388;21,5258571428571;
;13;389;21,5810714285714;
;12;390;21,6362857142857;
;15;391;21,6915;
;18;392;21,7467142857143;
;15;393;21,8019285714286;
;12;394;21,8571428571429;
;16;395;21,9123571428571;
;13;396;21,9675714285714;
;15;397;22,0227857142857;
;15;398;22,078;
;14;399;22,1332142857143;
;14;400;22,1884285714286;
;11;401;22,2436428571429;
;9;402;22,2988571428571;
;12;403;22,3540714285714;
;13;404;22,4092857142857;
;17;405;22,4645;
;14;406;22,5197142857143;
;13;407;22,5749285714286;
;13;408;22,6301428571429;
;5;409;22,6853571428571;
;10;410;22,7405714285714;
;9;411;22,7957857142857;
;10;412;22,851;
;13;413;22,9062142857143;
;15;414;22,9614285714286;
;13;415;23,0166428571429;
;7;416;23,0718571428571;
;7;417;23,1270714285714;
;10;418;23,1822857142857;
;15;419;23,2375;
;10;420;23,2927142857143;
;13;421;23,3479285714286;
;6;422;23,4031428571429;
;10;423;23,4583571428571;
;6;424;23,5135714285714;
;6;425;23,5687857142857;
;12;426;23,624;
;14;427;23,6792142857143;
;11;428;23,7344285714286;
;8;429;23,7896428571429;
;11;430;23,8448571428571;
;9;431;23,9000714285714;
;16;432;23,9552857142857;
;13;433;24,0105;
;10;434;24,0657142857143;
;6;435;24,1209285714286;
;7;436;24,1761428571429;
;11;437;24,2313571428571;
;11;438;24,2865714285714;
;6;439;24,3417857142857;
;11;440;24,397;
;12;441;24,4522142857143;
;11;442;24,5074285714286;
;7;443;24,5626428571429;
;8;444;24,6178571428571;
;10;445;24,6730714285714;
;10;446;24,7282857142857;
;12;447;24,7835;
;9;448;24,8387142857143;
;3;449;24,8939285714286;
;7;450;24,9491428571429;
;9;451;25,0043571428571;
;10;452;25,0595714285714;
;11;453;25,1147857142857;
;10;454;25,17;
;10;455;25,2252142857143;
;8;456;25,2804285714286;
;8;457;25,3356428571429;
;8;458;25,3908571428571;
;5;459;25,4460714285714;
;9;460;25,5012857142857;
;7;461;25,5565;
;8;462;25,6117142857143;
;7;463;25,6669285714286;
;6;464;25,7221428571429;
;6;465;25,7773571428571;
;4;466;25,8325714285714;
;8;467;25,8877857142857;
;5;468;25,943;
;7;469;25,9982142857143;
;5;470;26,0534285714286;
;5;471;26,1086428571429;
;2;472;26,1638571428571;
;8;473;26,2190714285714;
;6;474;26,2742857142857;
;3;475;26,3295;
;4;476;26,3847142857143;
;4;477;26,4399285714286;
;5;478;26,4951428571429;
;4;479;26,5503571428571;
;4;480;26,6055714285714;
;2;481;26,6607857142857;
;6;482;26,716;
;7;483;26,7712142857143;
;6;484;26,8264285714286;
;4;485;26,8816428571429;
;4;486;26,9368571428571;
;3;487;26,9920714285714;
;0;488;27,0472857142857;
;3;489;27,1025;
;4;490;27,1577142857143;
;4;491;27,2129285714286;
;2;492;27,2681428571429;
;1;493;27,3233571428571;
;3;494;27,3785714285714;
;2;495;27,4337857142857;
;2;496;27,489;
;1;497;27,5442142857143;
;1;498;27,5994285714286;
;0;499;27,6546428571429;
;1;500;27,7098571428571;
;0;501;27,7650714285714;
;2;502;27,8202857142857;
;0;503;27,8755;
;0;504;27,9307142857143;
;1;505;27,9859285714286;
;0;506;28,0411428571429;
;0;507;28,0963571428571;
;0;508;28,1515714285714;
;0;509;28,2067857142857;
;1;510;28,262;
;36;511;28,3172142857143;
