Zeit t / s;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
46,001;2;46;2,64257142857143;19,9912527163115
47,001;2;47;2,69778571428571;27,020151629085
48;2;48;2,753;21,0982341555315
49;4;49;2,80821428571429;19,9930801728069
50;5;50;2,86342857142857;19,6367892191409
51;2;51;2,91864285714286;28,4796514416145
52,001;5;52;2,97385714285714;14,437254691608
53,001;4;53;3,02907142857143;25,5265828839822
54,001;3;54;3,08428571428571;29,0017343037114
55;5;55;3,1395;21,0196386483892
56;5;56;3,19471428571429;21,0278345445867
57;3;57;3,24992857142857;25,0005975142806
58,001;4;58;3,30514285714286;18,8742655273864
59,001;5;59;3,36035714285714;22,1760000461261
60,001;6;60;3,41557142857143;23,0241569454672
61;7;61;3,47078571428571;24,4358158863459
62;6;62;3,526;16,6637912369121
63,001;4;63;3,58121428571429;23,3153649587385
64;4;64;3,63642857142857;25,0264704978456
65;6;65;3,69164285714286;23,3225505408
66;7;66;3,74685714285714;16,0092485428832
67;7;67;3,80207142857143;23,3128361697099
68;3;68;3,85728571428571;21,0155746423675
69;6;69;3,9125;15,9899567081916
70,001;6;70;3,96771428571429;25,0318755903768
71;3;71;4,02292857142857;18,8726877349511
72,001;6;72;4,07814285714286;23,3127973491795
72,999;6;73;4,13335714285714;25,0370774079334
74;3;74;4,18857142857143;19,9962162715211
75;3;75;4,24378571428572;17,7726316135572
76;1;76;4,299;21,1064676882197
77;6;77;4,35421428571429;20,0252718931291
78;2;78;4,40942857142857;23,3130820360713
79;7;79;4,46464285714286;17,7729020783076
80;9;80;4,51985714285714;23,0173988517921
81,001;10;81;4,57507142857143;31,9733917433911
82;4;82;4,63028571428571;18,8595580850537
83;7;83;4,6855;25,5547236073315
84;8;84;4,74071428571429;20,0186173141021
85,001;6;85;4,79592857142857;18,0029020678133
86;4;86;4,85114285714286;26,6544530039791
87,001;2;87;4,90635714285714;23,3233923852012
88;3;88;4,96157142857143;27,7683242060703
88,999;7;89;5,01678571428572;21,0116656767838
90;5;90;5,072;22,2098587341935
91;5;91;5,12721428571429;24,4376263466937
92,001;10;92;5,18242857142857;23,3263328416661
93;1;93;5,23764285714286;27,0213090042808
94,001;4;94;5,29285714285714;21,0947486177666
95;3;95;5,34807142857143;16,0230331100958
96;5;96;5,40328571428572;31,0310509995323
97;5;97;5,4585;21,0194703353717
98;5;98;5,51371428571429;11,0164166641129
99,001;8;99;5,56892857142857;18,9715767836627
100,001;9;100;5,62414285714286;27,7750681655723
101;1;101;5,67935714285714;17,0079699347114
102;7;102;5,73457142857143;19,9998020019602
103,001;5;103;5,78978571428571;19,0035840759567
104;5;104;5,845;14,4189053588527
105,001;5;105;5,90021428571429;18,0294131846695
106;2;106;5,95542857142857;26,65654014325
107;14;107;6,01064285714286;28,9891435657346
108;8;108;6,06585714285714;25,9899029227145
109;4;109;6,12107142857143;27,7376352556439
110;9;110;6,17628571428572;26,6559124868622
111;9;111;6,2315;13,3191055687846
112;13;112;6,28671428571429;22,0511653188894
113;4;113;6,34192857142857;23,2979230789115
114,001;8;114;6,39714285714286;27,0234536554275
115;5;115;6,45235714285714;23,0148261510065
116;3;116;6,50757142857143;22,1954668200521
117,001;3;117;6,56278571428571;25,5527532702802
117,999;4;118;6,618;20,0020262052546
119;4;119;6,67321428571429;16,0155366721256
120;4;120;6,72842857142857;22,1932009131614
121,001;8;121;6,78364285714286;18,8791283795167
122;6;122;6,83885714285714;18,0122555386685
123;4;123;6,89407142857143;16,6542666399162
124;9;124;6,94928571428571;24,0151487558352
125,001;6;125;7,0045;27,7301497050954
126;8;126;7,05971428571429;20,0242172883886
127,001;3;127;7,11492857142857;18,8696921221033
128;10;128;7,17014285714286;13,0182216047802
129;1;129;7,22535714285714;22,1851582178929
129,999;2;130;7,28057142857143;18,0168980486799
131;6;131;7,33578571428571;21,0173519257499
132;8;132;7,391;22,1862066134863
133;11;133;7,44621428571429;29,9900732857424
134,001;9;134;7,50142857142857;20,0362134521935
135,001;11;135;7,55664285714286;27,7584578910856
136,001;10;136;7,61185714285714;35,0451030476223
137;9;137;7,66707142857143;25,5551040820501
137,999;8;138;7,72228571428572;19,9941328327987
139;9;139;7,7775;21,097636753771
140;4;140;7,83271428571429;32,2200169410627
140,999;5;141;7,88792857142857;19,9924428566002
142;8;142;7,94314285714286;22,215310792198
143;4;143;7,99835714285714;19,9989500551221
144,001;7;144;8,05357142857143;24,419428096994
145;8;145;8,10878571428571;12,0218509162253
146,001;6;146;8,164;28,8285763040856
147,001;8;147;8,21921428571429;23,0004784099509
148;7;148;8,27442857142857;19,0249131237355
149;4;149;8,32964285714286;21,1028223914274
150,001;6;150;8,38485714285714;19,0019724047356
151;2;151;8,44007142857143;24,4399474941055
151,999;6;152;8,49528571428572;18,8678281997672
153;5;153;8,5505;19,0175912719265
154;4;154;8,60571428571428;25,0381456148442
155;9;155;8,66092857142857;22,184688194762
156;9;156;8,71614285714286;19,0105527578359
157;8;157;8,77135714285714;14,4345599785391
158;11;158;8,82657142857143;23,3118915735061
159;7;159;8,88178571428572;24,0231487060932
160;8;160;8,937;30,0212670655893
161;6;161;8,99221428571429;17,7700675429161
161,999;5;162;9,04742857142857;25,9959836205306
162,999;5;163;9,10264285714286;28,8884716109656
164;2;164;9,15785714285714;27,6897520559918
165;4;165;9,21307142857143;19,0512937031664
166;7;166;9,26828571428572;15,5531603688588
167;7;167;9,3235;24,4142277685429
168;2;168;9,37871428571429;22,2116692113836
168,999;7;169;9,43392857142857;15,0072139677543
169,999;3;170;9,48914285714286;24,4292711526952
171;8;171;9,54435714285714;22,0137696128929
171,999;10;172;9,59957142857143;34,4163033803804
173;17;173;9,65478571428572;14,0085424091611
174;7;174;9,71;18,9969813796588
175,001;12;175;9,76521428571429;26,0276517772481
176;10;176;9,82042857142857;19,9666534701877
176,999;10;177;9,87564285714286;25,5517568610355
178,001;11;178;9,93085714285714;16,009616976918
178,999;11;179;9,98607142857143;21,0974797949991
180;8;180;10,0412857142857;23,3323767058884
181;7;181;10,0965;27,7490513431817
182,001;3;182;10,1517142857143;15,0154974949646
182,999;6;183;10,2069285714286;26,6382998371512
184;4;184;10,2621428571429;23,3148420730314
185,001;4;185;10,3173571428571;22,0133444894295
186;4;186;10,3725714285714;22,1844642640448
187,001;8;187;10,4277857142857;12,0106690773414
187,999;7;188;10,483;18,9782111158179
189;1;189;10,5382142857143;26,024025380231
190,001;3;190;10,5934285714286;25,0125588057764
191;5;191;10,6486428571429;24,4389864041475
192,001;5;192;10,7038571428571;23,3269598895146
193;1;193;10,7590714285714;22,0067318592758
194;2;194;10,8142857142857;28,8481168836933
195,001;8;195;10,8695;19,0303000437296
196,001;9;196;10,9247142857143;32,1585019372171
197;5;197;10,9799285714286;18,0178268378734
198,001;6;198;11,0351428571429;23,0170349075351
199;4;199;11,0903571428571;19,9954565879197
200,001;4;200;11,1455714285714;15,5325570161337
201,001;11;201;11,2007857142857;17,7776414825264
202,001;9;202;11,256;19,0303191043971
203;13;203;11,3112142857143;17,990889413601
204,001;12;204;11,3664285714286;26,6607805587811
205;9;205;11,4216428571429;27,9711309956993
205,999;13;206;11,4768571428571;18,0475390225393
207,001;7;207;11,5320714285714;15,5271512202566
208,001;15;208;11,5872857142857;32,2106621734644
209;17;209;11,6425;14,986895458611
210;14;210;11,6977142857143;23,038010413381
211,001;13;211;11,7529285714286;22,9831992813254
212;17;212;11,8081428571429;24,9827993426526
213;10;213;11,8633571428571;33,0331619913231
214,001;8;214;11,9185714285714;13,0175867597124
215,001;12;215;11,9737857142857;24,412415355498
216;11;216;12,029;16,6534456811787
217;7;217;12,0842142857143;30,0315751981633
217,999;5;218;12,1394285714286;19,9841570044193
219;10;219;12,1946428571429;11,0011463194465
220;17;220;12,2498571428571;20,9957063780457
221,001;6;221;12,3050714285714;23,3096533155262
222;10;222;12,3602857142857;26,0349623509411
223;6;223;12,4155;25,5508825830298
224,001;14;224;12,4707142857143;13,3321734342446
225;7;225;12,5259285714286;18,881676088623
226,001;7;226;12,5811428571429;26,6437471233079
227;10;227;12,6363571428571;29,0409128380062
228;10;228;12,6915714285714;18,8537538711193
229;11;229;12,7467857142857;12,209582591
230,001;10;230;12,802;24,0296429675648
231;10;231;12,8572142857143;21,0322424276416
232;9;232;12,9124285714286;16,6353921294633
233;14;233;12,9676428571429;18,0295251503863
234;13;234;13,0228571428571;15,5407435002505
234,999;12;235;13,0780714285714;24,4164631776429
236;13;236;13,1332857142857;30,0011040406287
237,001;17;237;13,1885;25,0431844672954
238,001;12;238;13,2437142857143;22,1977627540853
239,001;17;239;13,2989285714286;16,0037816936142
239,999;17;240;13,3541428571429;32,0731042264634
241;12;241;13,4093571428571;27,7586921347856
242;17;242;13,4645714285714;18,8797741534781
243;13;243;13,5197857142857;19,997931325104
244;14;244;13,575;18,8770718419158
245,001;22;245;13,6302142857143;22,0165123842882
246;19;246;13,6854285714286;29,9461687670244
247,001;17;247;13,7406428571429;20,0233752883116
248;21;248;13,7958571428571;18,9993540219633
249;14;249;13,8510714285714;26,9988930453851
250,001;18;250;13,9062857142857;24,9780018737498
251;16;251;13,9615;25,0210101422164
252,001;25;252;14,0167142857143;15,5551977860065
253;21;253;14,0719285714286;23,0089182567163
254;18;254;14,1271428571429;22,0035777817473
255;21;255;14,1823571428571;24,0240047855818
256;34;256;14,2375714285714;21,0840813188603
257;18;257;14,2927857142857;17,7674331833466
258,001;23;258;14,348;23,0096111145626
259,001;30;259;14,4032142857143;24,4365975814433
260;23;260;14,4584285714286;18,0070029234369
261;28;261;14,5136428571429;14,014474148901
262;27;262;14,5688571428571;21,0878371681565
263;16;263;14,6240714285714;26,6449599059966
264;30;264;14,6792857142857;21,0289379214737
265,001;31;265;14,7345;26,6459272532879
266;26;266;14,7897142857143;15,5471773544257
267;24;267;14,8449285714286;22,9911943725553
268;28;268;14,9001428571429;23,316397856357
269;28;269;14,9553571428571;21,0219448081853
270;24;270;15,0105714285714;25,0337204214076
271;24;271;15,0657857142857;16,6451943659346
272,001;26;272;15,121;28,8858975937159
273;33;273;15,1762142857143;21,111019630026
274,001;27;274;15,2314285714286;14,9964023630731
275,001;31;275;15,2866428571429;22,2105567442522
276;39;276;15,3418571428571;24,0010488458346
277,001;22;277;15,3970714285714;21,0305805672028
278;36;278;15,4522857142857;28,8492052043966
279,001;42;279;15,5075;22,0110275247899
280;25;280;15,5627142857143;28,8668762920009
281,001;44;281;15,6179285714286;23,2944497202059
282;43;282;15,6731428571429;25,0506725003337
283;47;283;15,7283571428571;18,8667916832075
284;38;284;15,7835714285714;26,0144718506905
284,999;48;285;15,8387857142857;19,9544639133497
286;48;286;15,894;26,0763410961932
286,999;51;287;15,9492142857143;25,5107982772447
288,001;67;288;16,0044285714286;16,9973892010187
289;64;289;16,0596428571429;24,9947136180698
290;76;290;16,1148571428571;29,0004437067887
291;100;291;16,1700714285714;27,0362826913718
292,001;100;292;16,2252857142857;13,9864569137704
293;117;293;16,2805;27,7682748570489
294;148;294;16,3357142857143;18,0268816859701
295;105;295;16,3909285714286;22,1885006320394
296,001;115;296;16,4461428571429;15,5534022734186
297;132;297;16,5013571428571;17,7724401215946
298,001;144;298;16,5565714285714;20,0292426943337
299;140;299;16,6117857142857;24,3787248198246
300;139;300;16,667;26,0368212726438
;140;301;16,7222142857143;
;94;302;16,7774285714286;
;113;303;16,8326428571429;
;96;304;16,8878571428571;
;83;305;16,9430714285714;
;90;306;16,9982857142857;
;60;307;17,0535;
;55;308;17,1087142857143;
;51;309;17,1639285714286;
;48;310;17,2191428571429;
;33;311;17,2743571428571;
;24;312;17,3295714285714;
;29;313;17,3847857142857;
;27;314;17,44;
;35;315;17,4952142857143;
;32;316;17,5504285714286;
;18;317;17,6056428571429;
;21;318;17,6608571428571;
;22;319;17,7160714285714;
;18;320;17,7712857142857;
;23;321;17,8265;
;18;322;17,8817142857143;
;10;323;17,9369285714286;
;9;324;17,9921428571429;
;11;325;18,0473571428571;
;14;326;18,1025714285714;
;4;327;18,1577857142857;
;14;328;18,213;
;15;329;18,2682142857143;
;14;330;18,3234285714286;
;12;331;18,3786428571429;
;5;332;18,4338571428571;
;6;333;18,4890714285714;
;9;334;18,5442857142857;
;7;335;18,5995;
;14;336;18,6547142857143;
;9;337;18,7099285714286;
;6;338;18,7651428571429;
;8;339;18,8203571428571;
;7;340;18,8755714285714;
;11;341;18,9307857142857;
;3;342;18,986;
;5;343;19,0412142857143;
;7;344;19,0964285714286;
;9;345;19,1516428571429;
;9;346;19,2068571428571;
;7;347;19,2620714285714;
;7;348;19,3172857142857;
;6;349;19,3725;
;8;350;19,4277142857143;
;5;351;19,4829285714286;
;8;352;19,5381428571429;
;5;353;19,5933571428571;
;7;354;19,6485714285714;
;5;355;19,7037857142857;
;8;356;19,759;
;9;357;19,8142142857143;
;9;358;19,8694285714286;
;7;359;19,9246428571429;
;9;360;19,9798571428571;
;9;361;20,0350714285714;
;7;362;20,0902857142857;
;12;363;20,1455;
;10;364;20,2007142857143;
;5;365;20,2559285714286;
;9;366;20,3111428571429;
;11;367;20,3663571428571;
;10;368;20,4215714285714;
;6;369;20,4767857142857;
;5;370;20,532;
;9;371;20,5872142857143;
;6;372;20,6424285714286;
;8;373;20,6976428571429;
;9;374;20,7528571428571;
;13;375;20,8080714285714;
;8;376;20,8632857142857;
;13;377;20,9185;
;13;378;20,9737142857143;
;6;379;21,0289285714286;
;12;380;21,0841428571429;
;9;381;21,1393571428571;
;5;382;21,1945714285714;
;11;383;21,2497857142857;
;11;384;21,305;
;6;385;21,3602142857143;
;12;386;21,4154285714286;
;9;387;21,4706428571429;
;10;388;21,5258571428571;
;7;389;21,5810714285714;
;11;390;21,6362857142857;
;13;391;21,6915;
;7;392;21,7467142857143;
;4;393;21,8019285714286;
;17;394;21,8571428571429;
;15;395;21,9123571428571;
;14;396;21,9675714285714;
;17;397;22,0227857142857;
;10;398;22,078;
;12;399;22,1332142857143;
;6;400;22,1884285714286;
;10;401;22,2436428571429;
;11;402;22,2988571428571;
;13;403;22,3540714285714;
;10;404;22,4092857142857;
;10;405;22,4645;
;6;406;22,5197142857143;
;7;407;22,5749285714286;
;11;408;22,6301428571429;
;8;409;22,6853571428571;
;12;410;22,7405714285714;
;6;411;22,7957857142857;
;9;412;22,851;
;6;413;22,9062142857143;
;10;414;22,9614285714286;
;10;415;23,0166428571429;
;8;416;23,0718571428571;
;6;417;23,1270714285714;
;4;418;23,1822857142857;
;10;419;23,2375;
;5;420;23,2927142857143;
;9;421;23,3479285714286;
;12;422;23,4031428571429;
;11;423;23,4583571428571;
;5;424;23,5135714285714;
;9;425;23,5687857142857;
;6;426;23,624;
;6;427;23,6792142857143;
;5;428;23,7344285714286;
;7;429;23,7896428571429;
;8;430;23,8448571428571;
;12;431;23,9000714285714;
;6;432;23,9552857142857;
;9;433;24,0105;
;6;434;24,0657142857143;
;8;435;24,1209285714286;
;1;436;24,1761428571429;
;8;437;24,2313571428571;
;8;438;24,2865714285714;
;7;439;24,3417857142857;
;14;440;24,397;
;11;441;24,4522142857143;
;10;442;24,5074285714286;
;4;443;24,5626428571429;
;9;444;24,6178571428571;
;10;445;24,6730714285714;
;8;446;24,7282857142857;
;6;447;24,7835;
;8;448;24,8387142857143;
;6;449;24,8939285714286;
;7;450;24,9491428571429;
;5;451;25,0043571428571;
;8;452;25,0595714285714;
;8;453;25,1147857142857;
;6;454;25,17;
;8;455;25,2252142857143;
;10;456;25,2804285714286;
;3;457;25,3356428571429;
;6;458;25,3908571428571;
;5;459;25,4460714285714;
;5;460;25,5012857142857;
;6;461;25,5565;
;7;462;25,6117142857143;
;1;463;25,6669285714286;
;9;464;25,7221428571429;
;4;465;25,7773571428571;
;4;466;25,8325714285714;
;5;467;25,8877857142857;
;4;468;25,943;
;5;469;25,9982142857143;
;6;470;26,0534285714286;
;4;471;26,1086428571429;
;3;472;26,1638571428571;
;3;473;26,2190714285714;
;4;474;26,2742857142857;
;2;475;26,3295;
;3;476;26,3847142857143;
;8;477;26,4399285714286;
;4;478;26,4951428571429;
;5;479;26,5503571428571;
;5;480;26,6055714285714;
;3;481;26,6607857142857;
;2;482;26,716;
;2;483;26,7712142857143;
;3;484;26,8264285714286;
;3;485;26,8816428571429;
;4;486;26,9368571428571;
;0;487;26,9920714285714;
;1;488;27,0472857142857;
;0;489;27,1025;
;1;490;27,1577142857143;
;4;491;27,2129285714286;
;2;492;27,2681428571429;
;2;493;27,3233571428571;
;1;494;27,3785714285714;
;2;495;27,4337857142857;
;1;496;27,489;
;1;497;27,5442142857143;
;0;498;27,5994285714286;
;3;499;27,6546428571429;
;1;500;27,7098571428571;
;1;501;27,7650714285714;
;2;502;27,8202857142857;
;0;503;27,8755;
;0;504;27,9307142857143;
;1;505;27,9859285714286;
;1;506;28,0411428571429;
;1;507;28,0963571428571;
;0;508;28,1515714285714;
;0;509;28,2067857142857;
;0;510;28,262;
;32;511;28,3172142857143;
